season,episode,speaker,line
2,21,Baljeet,I can't do it! I just do not know how to rock! I know I am going to get a bad grade!
2,21,Coltrane,"Wait, what are you talking about, ""grades""? This is Summer Rocks! There are no grades."
2,21,Baljeet,"No grades? Oh, so it is pass/fail?"
2,21,Coltrane,No! We use a free-floating curriculum to encourage kids to just... rock out and have fun!
2,21,Baljeet,(outraged) I do not believe this! I wasted all this time in a class without grades?!? Aohhhhh! If only there were some other kind of outlet for me to express these feelings to my like-minded peer group! (comes to a realization) Pardon me! I want to try something!
2,21,(Song,"""Gimme a Grade"")"
2,21,Baljeet,Oh yeah! I have got something to say!
2,21,Baljeet and Phineas,"♪ Can I get a syllabus, a little discipline? Judge me on a scale from A to F! ♪"
2,21,Baljeet,"♪ You wasted all my time learning how to rhyme, then left me hangin' from a treble clef! ♪"
2,21,Baljeet,♪ Somebody gimme a grade! ♪
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,♪ I need the man keeping me down! ♪
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,♪ Is there a red pen in this town? ♪
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,"♪ I already said it, I need some extra credit today! ♪"
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,♪ And make it an A! ♪
2,21,Doofenshmirtz,"Okay, now to relax and keep my heart rate slow and steady, you know, 'cause too much excitement would cause my heart to beat too fast and short out the Bum-Bum-inator."
2,21,Nanny-inator,"Change time! Change time! (Perry jumps on the Nanny-inator's arm when it reaches for him, climbs out of the cage while the Nanny-inator accidentally breaks itself, and tackles Doofenshmirtz, who grunts while his heart rate rises, causing the music to speed up as well. Perry chases Doofenshmirtz around the room.)"
2,21,Doofenshmirtz,"Perry the Platypus, stop chasing me; I'm supposed to keep my heart rate down!"
2,21,Baljeet,"Oh, I am so upset!"
2,21,"Phineas, Ferb and Baljeet","♪ I won't cry or sigh, I'm here to testify, ♪"
2,21,Baljeet,"♪ My parents understand me, put conformity inside of me which I can help the system out! ♪"
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,♪ You know I'm gonna wreck the curve! ♪
2,21,Phineas and Ferb,"♪ (Somebody give me a grade, somebody give me a grade!) ♪"
2,21,Baljeet,♪ The only letter I deserve! ♪
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,"♪ This isn't a request, I demand there be a test today! ♪"
2,21,Phineas and Ferb,"♪ (Somebody gimme a grade, somebody gimme a grade!) ♪"
2,21,Baljeet,♪ Gimme a grade! ♪
2,21,Doofenshmirtz,"Uh oh. Not good. (the Bum-Bum-inator shorts out and flies across the sky, yanking Doofenshmirtz along with it) CURSE YOU, PERRY THE- (passes over the Summer Rocks stage) Wait, is that the Baljeatles?"
2,21,Candace,"Just call me ""Can't-Dance Flynn."""
2,21,Jeremy,"(laughs) Okay, that's your new nickname."
2,21,Candace,"Wait, what? No! I'm not supposed to nickname myself! You're supposed to come up with it! (starts crying) You don't even care enough to try!"
2,21,Jeremy,"Hey, wait a second! I call you Candace, but not because I don't care enough to come up with a cute nickname for you! I call you Candace 'cause... I happen to really like that name."
2,21,Candace,You do?
2,21,Jeremy,Of course I do! 'Cause it's your name. (they hug)
2,21,Stacy,"(standing next to Coltrane) That was easy. (they look down and see that they're holding hands, then smile at each other)"
2,21,Phineas,"Well, Baljeet, if it means anything, I'd give you an A+ in rock."
2,21,Baljeet,No. That means almost nothing.
2,6,Candace,"As president of the Healthy Dessert Club, I declare that nothing says low-calorie, non-fat more than gelatin."
2,6,Stacy,"You wouldn't have started this club because gelatin is Jeremy's favorite dessert, would you?"
2,6,Candace,What? No!
2,6,Candace,Ew! Gross! Phineas and Ferb! Your smelly rodent pet is germing up the cabinets! Where are those two?
2,6,Phineas,"Right here, Candace."
2,6,Candace,But how? How did you get there? How did you get where you are so fast?
2,6,Phineas,"Oh, we're just putting the finishing touches on our molecular transporter. Would you like to try?"
2,6,Candace,Do I look like someone who wants their moleculars transported? Now get that stinky pet out of our cabinets and go scramble your molecules somewhere else!
2,6,Phineas,"Oh, there you are, Perry. (To Candace) Bye, Candace!"
2,6,Jenny,Would you guys like to try some of our gelatin?
2,6,Phineas,Okay!
2,6,Candace,"No, wait! They'll just end up doing something weird and ruin the party!"
2,6,Jenny,How is sharing gelatin with them gonna ruin the party?
2,6,Candace,(Eye twitches) Some... how?
2,6,Stacy,You want cherry or grape?
2,6,Phineas,"Grape, please."
2,6,Candace,"No, wait."
2,6,Phineas,"Thanks, guys."
2,6,Candace,"Well, I guess that wasn't too weird."
2,6,Phineas,"It's as fun to eat as the crazy, fun things you can do with it."
2,6,Ferb,"The cartilaginous fibers from the bovine patella structure, that gelatin's extracted from, gives it that fun, bouncy quality."
2,6,Candace,"What did I tell you? Weird. Now, let the professional handle this before it gets out of hand. Why don't you make your own gelatin and leave us alone?"
2,6,Phineas,"Ferb, I know what we're gonna do today."
2,6,Candace,Wait! I'm not finished!
2,6,Phineas,"Bye, Candace."
2,6,Candace,Stay away from me and my friends and my gelatin that I don't want ruined with your ruiny ruinness. Hm. (To Stacy and Jenny) What?
2,6,Phineas,"Hey, Isabella. Thanks for letting us use your pool as the largest gelatin mold ever."
2,6,Isabella,You bet.
2,6,Phineas,"Ferb, release the gelatin mix."
2,6,Baljeet,"Ooh, ooh, ooh, may I add some of my favorite flavor?"
2,6,Phineas,"Sure, buddy."
2,6,Baljeet,(He pours in his favorite flavor) Hah-hah!
2,6,Phineas,"(On megaphone) Stirring team, commence mixing operations."
2,6,Fireside Girls,"Aye, aye!"
2,6,Phineas,"Hey, where's Perry?"
2,6,Wanda Acronym,"Ah, Agent P, glad you're here. Professor Poofenplotz has replaced all the fine handbags in the Tri-State area– Good grief! Perry the Platypus, what are you doing here? Your lair is across the street. Good day to you, sir."
2,6,Wanda Acronym,"Ah. Agent Pinky, finally."
2,6,Major Monogram,"Ah, there you are, Agent P. I hear you took a wrong tube and ended up over in Wanda's division. Well, Doofenshmirtz has sent you a video message. Take a look."
2,6,Doofenshmirtz,"(On video) Oh, hello, Perry the Platypus. I'm sure you're getting this. I– I was hoping you would stop by today for some tea. See, I've got all these little tea things set out and ready and, um... Uh, please use the front entrance, Perry the Platypus, because– Uh, because, uh, all the other entrances don't work today. So bye-bye. I'll see you later today! Coming in through the front entrance."
2,6,Major Monogram,"So you see, Doofenshmirtz has invited you to tea. We don't know what it could possibly mean. We think– But don't hold us to this. We think that maybe, just maybe, it could be a trap. We do, however, like to give people the benefit of the doubt, uh, so try to have fun. Monogram out."
2,6,Isabella,"How's it lookin', Phineas?"
2,6,Phineas,"Looks good. And judging by my chronometer here, it should be just about time. There's only one thing to do now."
2,6,Baljeet,You mean test the resiliency of our cartilaginous collusion with vigorous application of weight and velocity?
2,6,Phineas,Exactly. Let's jump on it.
2,6,Candace,And now for the themed gelatin sculpture part of our get-together. Stacy.
2,6,Stacy,"I made a pair of shoes. You know, 'cause I like shoes."
2,6,Candace,"Nicely done. And how about yours, Jenny?"
2,6,Jenny,"Well, I fashioned this dove to symbolize my desire for world peace and a true—"
2,6,Candace,"Yeah, yeah. Get a load of my entry. It's Jeremy's head."
2,6,Candace,"Look, he's dancing. (She dance as gelatin Jeremy head wiggles)"
2,6,Jenny,"Hey, what's that?"
2,6,Stacy,Sounds like fun.
2,6,Candace,What?
2,6,Stacy,That looks awesome.
2,6,Jenny,We should go over there and check it out.
2,6,Stacy,Totally.
2,6,Candace,But that's just Phineas and Ferb and their friends.
2,6,Jenny,Don't be so uptight.
2,6,Stacy,"Yeah, come on."
2,6,Candace,"Nah, it's okay. Go ahead."
2,6,Stacy,"Well, if you're sure."
2,6,Candace,That does look kinda fun. Maybe I should... totally bust them for this.
2,6,Doofenshmirtz,"This is nice, huh? You know, I was thinking the other day about how much better you would be as an ally. So I created this. I call it my Turn-Everything-Evil-Inator. Now, you just sit still. Okay, great. You know, after I turn you evil, we can use it to create a whole army of evil minions. Won't that be fun? Hold still. (Doofenshmirtz fires his -inator at Perry, while Perry dodges the rays) Hey. I'm beginning to think you don't want to be allies at all. I'm not trying to make it personal!"
2,6,Gelatin Monster,Evil!
2,6,Phineas,Who added the evil flavor?
2,6,Baljeet,It's curry. It's not inherently evil. Maybe a little spicy.
2,6,Baljeet,"Okay, I'm going home."
2,6,Candace,What the–?
2,6,Candace,Wait till Mom sees this!
2,6,Candace,(Muffled from inside the gelatin monster) You guys are so busted!
2,6,Phineas,"Well, I guess we gotta rescue Candace."
2,6,Holly,But do we fight a gelatin monster?
2,6,Phineas,We'll beat him the same way we created him: with water.
2,6,(Song,"Come On, Kids!)"
2,6,Phineas,"For Candace, our neighborhood and all the good gelatin left in the world!"
2,6,Doofenshmirtz,"Okay, okay, I missed you several times, and I probably won't hit you anytime soon. I get that. But I must have hit lots of other things, and with a push of this button, those lots of other things will come to my side. And together we will defeat you!"
2,6,Gelatin Monster,Master!
2,6,Phineas,It's working. He's melting down the drain.
2,6,Candace,I have got to reexamine my life.
2,6,Doofenshmirtz,"Here they come, Perry the Platypus. Here they come, all of my minions. (He laughs) (A bar of soap and a toothbrush come to his side) I c– I– I could've sworn I hit more threatening stuff than this. Really, really pathetic."
2,6,Gelatin Monster,(Growling) Master.
2,6,Doofenshmirtz,"Aha, a gelatin monster. I knew there was going to be something fun. Get him! Now you can bow down before my cartilaginous creation. It's so corrupt and cantankerous and carnivorous and, uh... Uh, low in calories and ca– Ca– Cow– Couch. Hm. Ah, that's all I got."
2,6,Doofenshmirtz,My Turn-Everything-Evil-Inator! My monster! No!
2,6,Doofenshmirtz,"My Turn-Everything-Evil-Inator! My monster! No! My beautiful, fruit flavored monster! You come back here, Perry the Platy- (He slips on the bar of soap, and the toothbrush lands in his mouth)Whoa! Oof! Mm. This isn't the toothbrush I use to brush my teeth."
2,6,Linda,"Oh, there's everyone. Candace, I thought you were having your dessert party today? What are you doing at Isabella's?"
2,6,Candace,"I got two words for you, Mom. Gel-a-tin. I am sick of it! Sick of it! Totally sick of it! (Snorts)"
2,6,Jeremy,"Hey, Candace, I heard you were having a dessert party, so I made you this out of gelatin."
2,6,Candace,"Aw. Nah, I'm still sick of it."
2,7,Grandpa Reg,"So kids, are you enjoying your visit to England?"
2,7,Phineas,"Oh, yes Grandpa. We even learned how to use real thatch."
2,7,Grandpa Reg,"Well, thatch terrific! (he laughs with Phineas) That was a good one."
2,7,Stacy,There's nothing to do.
2,7,Candace,Nothing for us to do.
2,7,Grandma Winifred,What? Why don't you read my old collection of Sherlock Holmes? I've got the whole collection right here.
2,7,Stacy,"Gee. Thanks, Mrs. Fletcher."
2,7,Grandma Winifred,Dinner's at 1900. That's 7 o'clock for you Yanks.
2,7,Candace,"Ah, yes. Reading. That's what they did before they invented fun."
2,7,Grandma Winifred,I heard that.
2,7,Candace,"Well, it's better than nothing. (Both she and Stacy begin reading) Hmm? Mmm-hmm... Hmm..."
2,7,Lawrence,"Okay, is everybody ready? We're going to take you kids to see the London Eye."
2,7,Phineas,What's that?
2,7,Lawrence,One of our largest Ferris wheels in the entire universe.
2,7,Phineas,Cool!
2,7,Lawrence,"Girls, are you ready?"
2,7,Candace,"Wait, wait, almost finished."
2,7,Lawrence,"Candace, you stayed up all night just to finish that book?"
2,7,Candace,"No, no. We finished the whole collection."
2,7,Grandma Winifred,"Before they invented fun, indeed."
2,7,Phineas,"Hey, where's Perry? Oh, there he is."
2,7,Grandpa Reg,"See you later, old boy. Be good now."
2,7,Major Monogram,"Good morning, Agent P. Doofenshmirtz is up to no good here, in the UK. And, uh, after your last mission in London, we ran into some trouble with the British Spy Union. So joining you today is Agent Double 0-0. And joining me today is the lovely Inspector Initials."
2,7,Inspector Initials,"Double 0-0, you and Agent P will be assigned the same mission against Dr. Doofenshmirtz."
2,7,Agent Double 0-0,You realize this man is a Platypus?
2,7,Inspector Initials,"They're American, Double 0-0. Just be glad it's a mammal."
2,7,Major Monogram,"Ooh. Rrreow. Well, go get him, Agent P."
2,7,Agent Double 0-0,What? That's it? No files? No location? No contact? What kind of a mission is this?
2,7,Major Monogram,It was enough for the mammal.
2,7,Inspector Initials,Ooh. Rrreow.
2,7,Grandpa Reg,"Alright, you lot. Have a splendid day in London. We'll be back tonight after the International Haggis Festival."
2,7,Lawrence,There's twenty-nine individual flavors!
2,7,Grandpa Reg,Cheerio.
2,7,Linda,"Here are your tickets for the London Eye. You might want to get in line now, 'cause it looks pretty crowded."
2,7,Linda,"We'll pick you up around 4:15. Bye, kids."
2,7,Grandma Winifred,Have fun!
2,7,All but Ferb,Bye!
2,7,Phineas,"Candace, you know what? Ferb and I will meet you back here later. See ya!"
2,7,Stacy,"Bye, guys! (to Candace) Hey, let's go shopping!"
2,7,Candace,"Did you hear that? Even in England, my brothers have some scheme planned."
2,7,Stacy,How can you tell?
2,7,Candace,"You don't have to be Sherlock Holmes to—Ooh! Stacy, that's it! Who did we stay up learning about? (she hakes her) Who is the total king of busting?"
2,7,Stacy,Sherlock Holmes?
2,7,Candace,Yes! Maybe I can finally bust the boys once and for all if I use Holmes's method of deduction! Come on. This will be fun! You could be Dr. Watson.
2,7,Agent Double 0-0,That's it. We're taking my car.
2,7,Agent Double 0-0,"Now this is a motor car. It has pretty much everything. Radar, Subatomic Sonar, Nuclear Particle Response System, and a MP3 player. (Button beeps) Don't touch that, it's the ejector– (The seat ejects sending Double 0-0 flying out of the car, which eventually comes to a rest as Double 0-0 catches back up and retakes the driver's seat) And I suppose you think that's funny."
2,7,Candace,"By using Holmesian Deduction, we'll be one step ahead of the boys. We can get Mom and finally show her–"
2,7,Stacy,Ooh. Shoes. (Stacy stops at a storefront)
2,7,Candace,Stacy? I need you to focus!
2,7,Stacy,"Sorry, sorry. Got a little distracted there. You know, London, cool stores, shopping."
2,7,Candace,"There they are! Now why are they going into an auto parts store? Alright, Watson. Here's where the deducing begins. (she gasps) They've acquired a fleet of automobiles. And they're in there buying a bunch of little air fresheners for them. Or... they're buying motor oil for their giant robot! What do you think, Stace? Stace?"
2,7,Stacy,(returning with shopping bags) What?
2,7,Doofenshmirtz,"Perry the Platypus? Oh, who's your little friend here?"
2,7,Agent Double 0-0,"I'm Agent Double 0-0, from Her Majesty's secret service."
2,7,Doofenshmirtz,"Double 0-0? I-isn't that just triple ""O""?"
2,7,Agent Double 0-0,"No, that's not how you say it."
2,7,Doofenshmirtz,"It spells ""OOO"", does it?"
2,7,Agent Double 0-0,It's just Double 0-0.
2,7,Doofenshmirtz,"He's ""P"" and you're ""OO"", so together you spell-"
2,7,Agent Double 0-0,"No, they're not ""O""s, they're zeros. Alright?"
2,7,Doofenshmirtz,"I was just going to say ""Oop"". Looks like I struck a nerve there!"
2,7,Agent Double 0-0,Hey!
2,7,Doofenshmirtz,"I must apologize, all of my traps are platypus-sized."
2,7,Agent Double 0-0,What about this then? (he motions to a large rocket engine above them)
2,7,Doofenshmirtz,"Oh, that. You see, as I get older, I find it's harder and harder to read my small, little wristwatch. So, I will launch Big Ben into space, and fly it all the way to the Tri-State Area. (He demonstrates on a scale model) La-la-la, here I am, la-la-la, I just woke up and want to know what time it is – Yes! I am a genius!"
2,7,Agent Double 0-0,So that– That's your whole plan?
2,7,Doofenshmirtz,"Well, in a nutshell, yes. What do you think?"
2,7,Agent Double 0-0,Am I on one of those hidden camera shows? You realize you could just buy a bigger watch? Or maybe a wall clock?
2,7,Doofenshmirtz,"Yes, but then I would have to drive to a store, and find a parking space, then you have to choose from, like - dozens of styles, I- It just seems like so much work. This will be much less complicated."
2,7,Candace,"(upon entering the auto parts shop) Okay, Watson. Excuse me sir, were these boys in here earlier?"
2,7,Worker,"Well, them two bics were 'angin' about an' they got a bit o' the bushies an', uh, also ran back an' carted off some ol' bangers that ah didn' need. Oi! Aren' they a bit harrish for them kind o' bushies?"
2,7,Candace,Stacy?
2,7,Stacy,"(Flipping through a Cockney for tourists book) I'm working on it. Ah! He said ""They were here, they carted away some junk from out back, and, aren't they a little young to be doing that?"""
2,7,Candace,"Yes. Yes they are. (Stacy and Candace enter the back lot) Aha! It's crawling with clues out here! Hmm... Look at these circular indentations in the dirt. (She sniffing) And the subtle scent of rubber in the air. By Jove, Stacy! What could it be?"
2,7,Stacy,"Uh, ""Free Tires""? (She looks at a sign advertising ""Free Tires"")"
2,7,Candace,"Maybe, maybe... We need more clues!"
2,7,(Song,Elementary)
2,7,Candace,"Stacy, I think I'm close to figuring it out."
2,7,Doofenshmirtz,"I'm going up to the top of the tower, I'm sure you two have a hot time together! (He laughs and exits)"
2,7,Agent Double 0-0,"Don't worry, Agent P. I'll have us out of these before you know it. (He activates a laser on his watch and begins cutting through the restraints)"
2,7,Candace,"There they are. (Phineas and Ferb get into a taxi that promptly pulls off) They dropped a notebook. The page is torn, but it says ""To big race 1600 Water S."" Water Street! The final clue! They're having a race at 1600 Water Street! Ooh, I gotta call Mom! (To her mom through the phone) And that's why you've gotta come down to 1600 Water Street. (She and Stacy arrive at 1600 Water Street which is nothing but an old abandoned building) Huh? I don't get it! I thought I'd figured it out."
2,7,Linda,"(On the phone) Hello? Hello? Candace, are you there?"
2,7,Candace,"Sorry, Mom. Disregard everything I said."
2,7,Linda,"Okay, sweetheart."
2,7,Grandma Winifred,"Remember, no snacking. Dinner's at 1900."
2,7,Candace,"Oh, okay. See you later. (To Stacy) What if 1600 isn't a place, but a time?"
2,7,Stacy,I didn't get that impression.
2,7,Candace,"Impression! Stacy, you're a genius. Wasn't it in one of those Holmes stories that they used pencil lead to reveal an impression on paper? Well, if my hunch is right... (She takes an impression of the missing half of the page) ""To do today: Big Ben race to Thames at 1600 for water slide fun""! Stacy, 1600 is 4 o'clock which is right now! Let's go!"
2,7,Agent Double 0-0,(firing his laser) Just a few more minutes.
2,7,Agent Double 0-0,"Ow! Oh, there you go. Good thing I had the watch laser. Now Doofenshmirtz took the stairs, but if we work our way up the inner mechanism of the clock, he'll never see us coming."
2,7,Stacy,"Wow! Candace, you're amazing! You totally figured it out!"
2,7,Candace,"Yeah, I guess I did. Now, on to the busting."
2,7,Phineas,(Operating the water slide) Next!
2,7,Candace,Phineas!
2,7,Phineas,"Hey, guys! Do you like it?"
2,7,Candace,"I figured you guys were up to something. The tires, the pipes, I see what those were for, but what was with the pineapple?"
2,7,Phineas,"Oh, that was for Ferb. He was hungry."
2,7,Candace,"(mocking) Oh, and the butter too, huh?"
2,7,Phineas,"No, no. He's using that for speed."
2,7,Referee,(Inside the car) It's a new world record!
2,7,Candace,"Mom's gonna flip when she sees about this! (She starts dialing the phone, but the grabber takes her up the tower and she goes down the slide, screaming)"
2,7,Linda,"(answering the phone) Hello? (Candace tries to speak, but her speech is gibberish due to a bumpy area in the slide)"
2,7,Stacy,Can I take a turn?
2,7,Phineas,Go for it. (Stacy goes up) Last customer of the day. (He goes up too)
2,7,Stacy,"Whoo-hoo! (slides off, lands in Candace's car)"
2,7,Phineas,"That's what I'm talking about! (slides off, lands in car)"
2,7,Candace,Ooh! It's 4:15. Mom should be here. Mom! (bangs car glass) Look!Look up here!
2,7,Linda,(not hearing this) I hope the kids had fun today.
2,7,Doofenshmirtz,"(On top of the tower) Well, It's about time!"
2,7,Candace,"Mom, look! Mom, Mom!!!"
2,7,Stacy,"(seeing Big Ben about to launch, taps on Candace's shoulder) Uh...Candace?!"
2,7,Candace,"Not now, Stacy!"
2,7,Stacy,But --
2,7,Candace,(she bangs on glass more) Mom! Mom!
2,7,Doofenshmirtz,(Doofenshmirtz laughs maniacally) Hey!
2,7,Doofenshmirtz,"(landing on the water slide Phineas and Ferb Built) Hey, look at this! It's like a ride! (part of the slide begin coming off) Woo-hoo! Cannonball! (The entire slide breaks into pieces and land in the water. Doofenshmirtz lands on the pavement) Well, I was expecting a bigger splash..."
2,7,Stacy,(Watching it all) Whoa!
2,7,Candace,Mom!
2,7,Linda,Here come the girls!
2,7,Candace,"Mom, you gotta– !"
2,7,Linda,"Oh, look at your cute outfit!"
2,7,Candace,"Mom, you gotta look at– (Candace motions towards Big Ben)"
2,7,Linda,"Oh, Big Ben! Gorgeous!"
2,7,Candace,(deadpan) But-but-but-but-but...
2,7,Winifred,"Ah, here come the boys."
2,7,Phineas,"Hey, Mom, you missed all the fun."
2,7,Linda,"Looks like we did. All right, let's catch a cab and head home. Come on!"
2,7,Phineas,Looks like Candace and Stacy did some shopping.
2,7,Ferb,I'll never understand fashion.
2,7,Agent Double 0-0,"Ah-ha! Well, that took longer than I thou— Wait! (He looks at watch several times and sighs) Oh, I wish I had a bigger watch."
2,20,Phineas,"Now this is a ship. My, she's yar. Is she ready to sail?"
2,20,Ferb,She's shipshape in Bristol fashion.
2,20,Phineas,What does that mean?
2,20,Ferb,"What does ""yar"" mean?"
2,20,Baljeet,Phineas! Ferb! I need your help!
2,20,Phineas,"(As he and Ferb pulley themselves down to ground level) Hey, Baljeet. I thought your friend Mishti was visiting from India."
2,20,Baljeet,She is. But- she is different now.
2,20,Phineas,Different how? Did she turn into a werewolf or something?
2,20,Baljeet,"No, she is- a girl!"
2,20,Phineas,She was probably a girl the whole time.
2,20,Baljeet,"Let me explain. Four years ago, back in India, we used to have such a good time together."
2,20,Young Mishti,Give it to me!
2,20,Young Baljeet,"No, no, no! Me! Give it to me!"
2,20,Young Mishti,"No, me, me! (Baljeet shoves her out of the way. She promptly does the same thing to him.) I'm open!"
2,20,Phineas,And she never ever showed any kind of sign of werewolfism at all?
2,20,Baljeet,"If we could just stick to the topic, please. Five minutes and forty-eight seconds ago, back in my home..."
2,20,Baljeet's mother,(offscreen) Baljeet! The Patels are here!
2,20,Baljeet,Coming! Misht-aah...!
2,20,Mishti,"Hi, Baljeet!"
2,20,Baljeet,"So after hiding in the bathroom, I jumped out the window and came over here as quickly as possible. I do not even know how to act in front of a girl! I do not even know what girls like."
2,20,Phineas,"Hm. Isn't it like ""sugar and spice, and everything nice""?"
2,20,Baljeet,That is what they are made of. I do not want to build one. Duh!
2,20,Phineas,"Y'know, I think what girls really like is romance."
2,20,Baljeet,Romance?
2,20,Phineas,"Yeah, we learned all about it in this movie we watched last night. Dinner, music, candlelight, and all on a romantic cruise over the ocean blue. Lucky for you, we happen to have a ship right here. Ferb, cancel the giant bottle. I know what we're going to do today. Hey, where's Perry?"
2,20,Carl,"Uh, you're gonna have to pick it up a little, sir. They're starting to boo."
2,20,Major Monogram,"I've gotta hear, Carl. (A machine starts beeping nearby, signaling Perry's arrival) Oh, he's here!"
2,20,Carl,"Well, not really sick, sir, I am a little concerned."
2,20,Major Monogram,(Overlapping him) What did I say about contradicting me in front of the agents?
2,20,Carl,"Sorry, sir."
2,20,Major Monogram,"So, that's pretty much it. You can go, Agent P."
2,20,Major Monogram,"That's it. Okay, Carl. (Sounds of rock band)"
2,20,Baljeet's Mother,Baljeet? Aren't you in the bathroom?
2,20,Baljeet,I climbed out the window.
2,20,Baljeet's Mother,"Oh, I thought it was a..."
2,20,Baljeet,"Mother, please! May I just speak to Mishti?"
2,20,Mishti,"Hey, Baljeet. What's up?"
2,20,Baljeet,(Clears throat) Um... If you do not already have plans for this upcoming afternoon...
2,20,Mishti,"Actually, I had plans with you."
2,20,Baljeet,"Oh, okay! Well, if you are busy..."
2,20,Mishti,"Oh, no, Baljeet! What did you have in mind?"
2,20,Baljeet,"Well, some friends of mine have planned... (pulls out brochure and reads it to her) ""an all-inclusive luxury cruise around Danville Harbor""."
2,20,Mishti,A boat ride? Cool! I will go get my stuff.
2,20,Baljeet,"(Still reading the brochure) ""Highlights of the evening will include a romantic candlelit dinner with-""... oh, she is gone."
2,20,Candace,"I just wish Jeremy was more romantic. You know, like Romeo-and-Juliet romantic, but without all the dying."
2,20,Phineas,"Ahoy, Candace!"
2,20,Candace,"Yeah, Stacy, I'm gonna have to call you back. (Pushes another number on speed dial)Hey, Mom."
2,20,Linda,"(Wearing a salad bowl attached to a pipe on her head, an unknown whirring noise emanating from it) Candace, make it quick. I'm in the middle of something."
2,20,Candace,(leaning out her window to see the ship) Phineas and Ferb are leaving on a cruise ship- but I don't even know where they're going!
2,20,Linda,(As the whirring noise gets louder) I can hardly hear you. What's this about a ship? Are you at the harbor?
2,20,Candace,"No, I'm at home! Wait, the harbor! That's where they're going! I'll bust them there."
2,20,Lawrence,"(As he stops blowing into the pipe attached to the salad bowl on Linda's head, revealing him as the source of the whirring noise) Was that Candace on the phone?"
2,20,Linda,Yeah. She probably doesn't know we're in the living room.
2,20,Lawrence,"So, what do you think? (Starts blowing into the pipe again)"
2,20,Linda,"(After a beat) You know, you're right. It does kind of sound like the ocean."
2,20,Doofenshmirtz,"Ah, Perry the Platypus. You like my scale model? (Gestures to a cardboard model he has made of Danville) I even put my own little building in there, look. Look, there it is! (points at the building) Ah, yes, my home. I can still remember the day I bought it. Flashback!"
2,20,Baljeet,"For your safety, Mishti, I invite you to hold on to the rail. It appears to be very clean, which I know is important to you now that you are a girl."
2,20,Mishti,Huh?
2,20,Phineas,"(Waving) Hey, Isabella. What'cha doooin'?"
2,20,Isabella,The Fireside Girls and I just got our Shrimp Net Repair Patches. What are you doing?
2,20,Phineas,A romantic cruise. You wanna come?
2,20,Isabella,(Gasps in delight) You want me to come on a romantic cruise with you?!
2,20,Phineas,"(oblivious) Yeah, it'll be fun."
2,20,Isabella,(a little nervously) Um...okay.
2,20,(Song,"""Boat of Romance"")"
2,20,Candace,"I knew it! Time to call Mom. (Dials her phone, then tries to yell into it, but a seagull squawks at the same time, scaring her)"
2,20,Linda,(As another unknown whirring noise is occurring in the background) Candace? I can't understand a word you're saying.
2,20,Linda,"Candace, if you're feeding the geese again, I hope you're not wearing a tube top. (Hangs up, then looks at her husband, who is once again the source of the whirring noise) Do you mind?"
2,20,Lawrence,Now it sounds like a spaceship.
2,20,Linda,"Okay, let me try."
2,20,Candace,"Well, they've gotta come back sometime, and when they do, I'll be standing right here ready to bust them. (Three seagulls land on her head and shoulders, imitating her on the lookout. She shakes her arms to shoo them away) Would you get off of me?"
2,20,(Song,"""Boat of Romance"" (instrumental))"
2,20,Isabella,"(romatically) Wow, Phineas! This is so romantic!"
2,20,Phineas,"(oblivious) You think this is romantic? Wait 'til you see what else I have planned. (Isabella blushes, and he takes her hand. He leads her inside the ship.)"
2,20,Isabella,(At the camera) Yes!
2,20,Phineas,Behold: a romantic candlelit dinner for two.
2,20,Isabella,"Oh, Phineas!"
2,20,Phineas,"Ferb, show the happy couple to their table."
2,20,Baljeet,"Here is our table, Mishti. Is this okay with you? It is not too drafty, is it?"
2,20,Mishti,"It will be fine, Baljeet."
2,20,Phineas,Cue music! (At Isabella) Classical music. Very romantic.
2,20,Phineas,Cue rose petals!
2,20,Phineas,Cue...'pid!
2,20,Buford,"Hey, everyone. I'm wearing a diaper."
2,20,Phineas,"(At Isabella, who is obviously not buying it) So...do I know romance, or what?"
2,20,Isabella,(Completely deadpan) What.
2,20,Phineas,"(Oblivious) I said, do I know romance, or --"
2,20,Isabella,I heard you.
2,20,Baljeet,"This food is really good, do you not think so?"
2,20,Mishti,"Uh, yes...I guess so."
2,20,Baljeet,"Subtle, yet pungent."
2,20,Mishti,"Yes, very."
2,20,Buford,"(Still hanging on the rope above the table) Hey, can you pass me one of those bad boys?"
2,20,Mishti,"Uh...look, Baljeet, I appreciate all this, but, uh...I just want to hang out, like we used to."
2,20,Baljeet,"But, uh, are you sure you do not want to hear more music?"
2,20,Buford,"Did somebody say music? (Begins to sing) Ohhh-- (The rope snaps and he falls, crushing the table)"
