season,episode,speaker,line
3,31,Major Monogram,Did she make one for me?
3,31,Carl,Oh...huh. How about we get back to the book?
3,31,Major Monogram,"Carl, did you eat my sandwich?"
3,31,Carl,"As our heroes fell, doubt swept through them-"
3,31,Major Monogram,"Carl, you ate my sandwich!"
3,31,Carl,"Do you want to hear this or not, sir?"
3,31,Major Monogram,Okay.
3,31,Carl,"As our heroes fell, doubt swept through them."
3,31,Phineas,"Isabel! If you're going to do something, now would be a nice time!"
3,31,Isabel,"Sisters! Hear my summons, beckon through the rain, carry thy waters to me now, and fill the river once again."
3,31,Isabel,"Nice work, girls! See you at Tuesday's brunch."
3,31,Phineas,That was cool; a slide made out of water!
3,31,Bufavulous,What would you call a thing like that?
3,31,Baljeetolas,I don't know.
3,31,Troll,"Oh good, another customer for my bridge. In order to cross my Bridge of (She turns around and opens her eyes as a shadow falls over her) Com... Com... Com..."
3,31,Candavere (in a strange voice),Have you seen my brothers?
3,31,Troll,"(Points in the direction Phineas and Ferbalot went) Com... Com... Com... Cooooom...prehension. Well, I think that went well."
3,31,Isabel,We're getting close. This must be the Swamp of Spit-Poor Attitudes!
3,31,Phineas,Why is it called that?
3,31,Isabel,"Legend has it, that in order to get across this swampy marsh, you have to have a good attitude."
3,31,Phineas,"This swamp was made for me! Come on, Ferbalot!"
3,31,Baljeetolas,"Come on Bufavulous, what is the holdup?"
3,31,Bufavulous,I ain't goin'.
3,31,Isabel,"Just think good thoughts, and you'll be fine!"
3,31,Bufavulous,"You don't know me very well, do you?"
3,31,Phineas,"Hey guys, I can see Mount Doof from here, we're almost there!"
3,31,Baljeetolas,"I have an idea. I think I have a way to get you across this swamp. I have been working on a way of solving problems by the process of deriving reliable generalizations from observation. I call it ""logic."""
3,31,Bufavulous,Logic? How come I've never heard of this?
3,31,Baljeetolas,Because it is the Middle Ages.
3,31,Bufavulous,"Oh, is it anything like hysterical hearsay?"
3,31,Baljeetolas,"Yes, in that it is the exact opposite of that."
3,31,Bufavulous,Yeah?
3,31,Baljeetolas,"Listen, here is how it works. By observing the swamp, logic tells me that it is too big to go around. And by gathering information about it from Isabel, I can logically make assessments about the best way to get across. Are you following me?"
3,31,Bufavulous,Absolutely not.
3,31,Baljeetolas,(He sighs) Phineas has pie.
3,31,Bufavulous,"Out of my way, runt! (He runs across the swamp)"
3,31,Malifishmirtz,"And that's why the Earth is flat, Parable the Drogonpus. Huh, what's this?"
3,31,Mirror,Thou hast mail!
3,31,Malifishmirtz,"Mail? Who's it from, let me see? Ooh, a video! (Pulls up a video of the five heroes) Look at that. I don't believe it! How did these miscreants escape my meatlings?"
3,31,Isabel,"Behold, the Cave of Ten Thousand Monsters! Here you will find the sword Excaliferb."
3,31,Phineas,"Cool! Looks like you're on, bro."
3,31,Malifishmirtz,"Let's see how they deal with this! (He throws a puff of smoke at the mirror, which causes a large pile of rocks to come tumbling down at the kids)"
3,31,Phineas,"Uh-oh! Avalanche! Quick, inside! (They all run inside just before the rocks block the entrance)"
3,31,Malifishmirtz,"That should do it. (Parable chatters) Now where were we, Parable the Dragonpu- (Parable kicks Malifishmirtz in the face) Hey! How did you escape from-- (The cage is seen, burnt through) Oh, right, fire-breathing dragon, wicker cage... What do you know, that guy at the pet shop was right. (Parable launches himself at Malifishmirtz, but is knocked towards the window and tries to prevent himself from falling) Ah-HA!! (Parable gets shot by Malifishmirtz's staff and falls out the window) Man, this thing really does work when you put batteries in it."
3,31,Lady of the Puddle,"Ferbalot... (He wakes up) The object you seek is near. Come this way. (Ferbalot is led towards a glowing blue light) Behold! The sword Excaliferb! (The sword is sticking out of a stone with a sign reading ""One Yanketh Per Customer"") The instrument that will be Malifishmirtz's end."
3,31,Phineas,"(walking into the Excaliferb room with the rest of the heroes) Wow. Look! Ferbalot is modeling this season's latest in magical weaponry, Excaliferb. But, wasn't there something we had to do first?"
3,31,Phineas,"Oh, right. The Cave of Ten Thousand Monsters."
3,31,Malifishmirtz,"(laughs evilly) Finally, my greatest nemesis vanquished! Now, Parable the Dragonpus, prepare to meet your dim. Doom! I mean Doom. Prepare to meet your... Uh, man, talk about blowing the moment."
3,31,Ferbalot,"Behold, evil wizard Malifishmirtz. (draws sword) I hold the sword Excaliferb. This mystical vorpal blade was given to me by the Lady of the Puddle. Get a good look at it, for it is the instrument of your demise! (The blade of the sword falls off the hilt) Well, uh, okay. So big deal, the end's come off."
3,31,Phineas,Looks like we're switching to plan B everyone.
3,31,Bufavulous,Plan B?
3,31,Baljeetolas,"Yes, that is where we all attack him with ten thousand monsters."
3,31,Bufavulous,"Oh, that plan B."
3,31,Malifishmirtz,"Are you kidding me?! I'm not afraid of you kids or your monsters. In fact, I am not afraid of anything! Ha! Except, you know, unicorns, but other than that, nothing! Just unicorns and... and whales. That's... That's a given, everyone's afraid of whales. And squid. Uh, Unicorns, whales, and squid, and... and Pegasuses. That's it! Pegasuses, whales, unicorns, squid, scorpions, barnacles—You know, I should really make a list. And girls. I used to be terrified of girls but I sort of got over that. (The genetically twisted Candavere appears behind him) Now it's just, you know, like, sort of a mild anxiety. So just to recap: girls, whales, squid-- (Notices that everyone is looking towards the sky) Hey, what's everyone looking at?"
3,31,Candavere,"Phineas and Ferb-a-Lot, you are so busted!"
3,31,Malifishmirtz,"Oh, what do you know, it's a uni-whale-scorpio-Pega-squid-icorn- girl. What are the odds. You know, taken all together, it's more ridiculous than scary. I guess it doesn't have a cumulative effect."
3,31,Phineas,Advance!
3,31,Malifishmirtz,"Meatlings, you advance too."
3,31,(Song,"""Epic Monster Battle"")"
3,31,Bufavulous,"(to Baljeetolas) Hey, are you gonna eat your cucumber? What!? I had a light lunch."
3,31,Carl,"From the top of another hill, a figure appears, a shaft of light shining off his auburn hair. It was Carl, the Red-headed Paladin from the land of Internius. He--"
3,31,Monogram,"Carl, now you're just getting ridiculous."
3,31,Carl,"I don't see why I can't be in this story. Besides, it's totally better this way."
3,31,Monogram,"I don't care, read it the way it's written."
3,31,Carl,"Fine. Suddenly they all found out a way to settle their differences, and it wasn't long before a peace accord was drafted and signed."
3,31,Monogram,"Cut it out, Carl! Read what it really says."
3,31,Carl,"That's what it says. Look, see for yourself."
3,31,Monogram,"(Reading) Hmm, both contracting parties, undertake to maintain peaceful and friendly relations between them, in the mutual ib- Oh! Come on Carl! Whatever happened to Candavere, what about Jeremiad?"
3,31,Carl,"Well, I suppose I could just skip to the epilogue, sir. Hmm. Having signed the peace accord, the happy wanderers returned to their village as heroes. The rain stopped, and Candavere kept her date with Jeremiad. As they danced, she was as happy as a young girl could be. Especially as she was now back to normal. (Candavere spits out fire) Well, almost. But even as the heroes recalled their tales of glory, the evil Malifishmirtz slipped away, bent on laying the groundwork for a sequel. (Malifishmirtz escapes from his pillory) But for now, all was right with the world, and everyone in the village agreed that it was the best Midsummer Woad-Gathering Harvest Bonfire's Eve ever. Certainly the first one to have ten thousand monsters. The End. How was that, sir?"
3,31,Monogram,"Okay, I guess."
3,31,Carl,"Well, I guess I'd better get going."
3,31,Monogram,Carl?
3,31,Carl,"Yes, sir?"
3,31,Monogram,Maybe you could come back and read to me tomorrow?
3,31,Carl,"Uh, we kind of have to work tomorrow."
3,31,Monogram,"Oh, fine."
3,31,(Song,"""Epic Monster Battle"")"
3,31,Carl,"From the top of another hill, a figure appears, a shaft of light shining off his auburn hair."
3,31,Monogram,Carl!
3,31,Carl,"Sir, you're crushing my spirit."
3,31,Monogram,Yes. Yes I am.
3,35,Doofenshmirtz,I can't believe it! Just moments away from finally achieving full control of the Tri-State Area!
3,35,Major Monogram,I won! I won!
3,35,Carl,No! Why didn't you listen?! Why?!
3,35,Doofenshmirtz,"Quiet, you! I will not let you ruin this moment of pure joy!"
3,35,Computer,Joy located.
3,35,Doofenshmirtz,"Oh, my gosh! Everybody, it's Li'l Saul and the Breakingham Palace Crew!"
3,35,Li'l Saul,"Oy, poi, poi and a deetle, deetle, deetle!"
3,35,Doofenshmirtz,(Dancing) This party's gonna be off the hook!
3,35,Carl,It's not how it looks!
3,35,Linda,"(enters the apartment) Uh, I think this is your... hat. I'll just be leaving now."
3,35,Candace,"(In backyard) Mom! Mom! The cheese mountain remains, but the people have fled en masse!"
3,35,Linda,(Getting into elevator) What are you talking about? What people?
3,35,Narrator,5 minutes earlier.
3,35,Major Monogram,"Come back! Wait! High five! Hey, don't leave me hanging!"
3,35,Candace,(Talking on phone) Mom! Cheese! Huge! Scary! Home! Now!
3,35,Major Monogram,High five!
3,35,Candace,What happened to that guy?
3,35,Narrator,15 minutes earlier.
3,35,Carl,"(Talking to Monogram via wrist communicator) Sir, I think Agent P is working for... Sir? (Sees Monogram about to eat cheese in a contest at Cheesetopia) No! Don't do it! Don't do it!"
3,35,Doofenshmirtz,"(Snatches Carl's wrist communicator and placing it on the table) We'll have none of that, Mr. Squirrel Man. Besides, you're too late."
3,35,Carl,(Looking away) Happy place! Happy place!
3,35,Doofenshmirtz,"Let's find our first target. How about... all the sand at the beach! (Sees that nobody is at the beach.) Wait. Hey, where is everybody?"
3,35,Narrator,25 minutes earlier.
3,35,Phineas,"Wow! I think this is the biggest turn-out we had all summer. Eh, Buford?"
3,35,Buford,Yep. It couldn't get any cheddar than this.
3,35,Phineas,"Oh, bravo! Bravo!"
3,35,Baljeet,How do you keep coming up with them?
3,35,Phineas,"Showtime, Ferb!"
3,35,Crowd,Ooh! Ooh!
3,35,Phineas,(At crowd) Cheesetopia is now open!
3,35,(Song,"""Cheesetopia"")"
3,35,Phineas,"It's like Utopia, with cheese!"
3,35,Major Monogram,"(In Cheesetopia, looking around.) Cheese? Cheese?"
3,35,Isabella,Our cheese eating contest is about to begin!
3,35,Major Monogram,Cheese!
3,35,Carl,"(Via Monogram's wrist communicator) Sir! Oh, why isn't he answering?"
3,35,Narrator,20 minutes earlier.
3,35,Carl,Shoot!
3,35,(Song,"""Perry's Hat"")"
3,35,Linda,That squirrel man dropped his hat. I should return it. I wonder what's he's doing up there.
3,35,Carl,"Oh, well. I've got to find out what happened to Agent P."
3,35,Carl,(gasps; then ducks down)
3,35,Carl,(shudders; runs off)
3,35,Doofenshmirtz,"Oh, and I just sprayed for squirrel men. (Doofenshmirtz activates a trap that Carl runs into.) Well, now, it appears that fate has dumped our mysterious guest like an immense pile of assorted ""cheeses"" onto the ""lawn"" of my evil lab. (pause) Yeah, I know it's a strange metaphor, but I stand by it."
3,35,Carl,"Oh, Agent P, what have you been up to?"
3,35,Narrator,25 minutes earlier.
3,35,Doofenshmirtz,"Very good, Perry the Butler. The trash chute is right down the hall. (gasps; notices Agent P's fedora lying on the ground) Hey wait, you forgot... (Picks up fedora) Oh, look at this thing, huh? Such memories! All the adventures, the excitement, the pummeling, the thwarting... Oh. You know, I'm feeling rather sentimental about it. (Tosses Perry's fedora off the balcony) Oh, well!"
3,35,Man in Squirrel Costume,"Man, am I pumped for Squirrel Con!"
3,35,Carl,"Yeah! With everyone in costume there won't be any baleful looks of judgement. (Picks up Perry's fedora) Hey, this is Agent P's hat. There must be something wrong. (Calls Monogram through his wrist communicator) Major Monogram, we have a problem. (Shows Perry's fedora to Major Monogram) Look!"
3,35,Major Monogram,"Well, that doesn't look good. You can clearly see your zipper in the costume!"
3,35,Carl,No! Agent P's hat.
3,35,Major Monogram,"Oh, well, then, maybe you should look into it."
3,35,Carl,"Me? Like a real agent? Yes, sir!"
3,35,Major Monogram,"As for me, I'm off to Cheesetopia! (Shows Carl a Cheesetopia poster.) It's Utopia, with cheese!"
3,35,Carl,"Sir, you remember what happens when you eat cheese?"
3,35,Major Monogram,"Uh, I've been cleared by doctors. Anyways, good luck, Carl."
3,35,Carl,Yes! Squirrel Con will have to wait!
3,35,Man in Squirrel Costume,Poor guy. I finished my deliveries early so I wouldn't have to miss this!
3,35,Narrator,6 hours earlier.
3,35,Man in Squirrel Costume,"(In delivery truck, with squirrel costume next to him) Last delivery of the day!"
3,35,Phineas,"(Behind truck, directing as truck places lots of cheese on the lawn) Okay! Just dump it right there like a caged guy in a squirrel costume! (At Ferb, who's standing next to him) What? I stand by that metaphor. (At Baljeet) All right, Baljeet, I need you to help Ferb with the foundation!"
3,35,Baljeet,(Rolling a cheese wheel as Ferb balances on it) I am on it!
3,35,Phineas,"Isabella, you and the Fireside Girls spread the word!"
3,35,Isabella,"(Salutes; is standing with other Fireside Girls as they all hold giant piles of pamphlets) Girls, get ready to get our Flyer Delivery Patches!"
3,35,Adyson,(As they walk off) Again?
3,35,Isabella,"Is there something you'd like to say, Adyson?"
3,35,Phineas,"And Buford, keep the cheese puns comin'!"
3,35,Buford,"(Sitting on a pile of cheese, eating) Sounds Gouda to me!"
3,35,Phineas,Excellent!
3,35,Buford,"(Sniffing) All right, who cut the cheese?"
3,35,Baljeet,"(As he and Ferb cut slices of smelly cheese, wearing gas masks) Sorry."
3,35,Narrator,2 minutes earlier.
3,35,Candace,"(Talking on phone while sitting in front of her computer) And then I typed in LOL, but it came out LOP, and Jeremy thought I meant... (sniffs the air) What's that smell? I'll call you later, Stacy. (Hangs up and looks out window, seeing cheese delivery.) Cheese, huh? That warrants a call to Mom! (Perry flies by on his jet-pack as she begins to dial.) What was that?"
3,35,Narrator,10 minutes earlier.
3,35,Phineas,"Ah, cheese. (Noticing Perry's disappearance) Hey, where's Perry?"
3,35,Major Monogram,"Good morning, Agent P. (Perry realizes the camera is zoomed in very close on Monogram's face.) Sorry about the extreme close-up. Carl's off today, and for the life of me I can't figure out how to work this thing. Anyway, we have reason to believe Doofenshmirtz is up to no good. Again, since Carl is out, I'll have to do the visual reference myself. (clears throat; begins to draw on pieces on paper, showing his pictures to Agent P.) He's recently purchased a small tux, a silver tray, and a pair of white gloves. Heh heh, I traced my hand for that one. Ooh, check this out! (Monogram draws details of a turkey on the hand.) Look, it's Agent T! (Perry glares then looks up in shock; Monogram leans down) What, too soon?"
3,35,Major Monogram,Cheese?
3,35,Narrator,15 minutes earlier.
3,35,Phineas,Why cheese?
3,35,Buford,"'Cause cheese is cool no matter how you slice it! (Sees no one is reacting.) What, am I provolone on this?"
3,35,Phineas,"No, I guess it's as good an idea as any. Nice cheese puns, by the way."
3,35,Buford,That's nothin'. I've already got a whole list of 'em.
3,35,Phineas,"Besides, with the change in plans, we had nothing else prepared."
3,35,Isabella,"Yeah, what did happen to your first invention?"
3,35,Narrator,5 minutes earlier.
3,35,Candace,"Wait, Mom, don't leave yet! Li'l Saul and the entire Breakingham Palace Crew are in here! (Knocking on invention) Come on, I know you're in there, Saul!"
3,35,Computer,(Beginning to shake) Joy located.
3,35,Candace,Uh...
3,35,Li'l Saul,"(As invention flies away) Oy, poi, poi, poi and a deetle deetle deetle!"
3,35,Candace,(Calling back to her mom) Never mind! Have fun running errands!
3,35,Phineas,"(Walking in the backyard with Ferb and his friends) But Saul and his crew were unemployed, and so I finally found them full-time in my celebration-seeking rocket. It hones in on joy, activates, and is guaranteed to kick any party up to an 11! Hey, where'd it go?"
3,35,Candace,Now ya know how I feel. (walks away)
3,35,Ferb,"Well, wherever it landed, I hope they can handle a party of that magnitude."
3,35,Narrator,Back to the present.
3,35,Doofenshmirtz,"I'm not sure I can handle a party of this magnitude! (At Perry) Either way, we've got enough power for the inator now, Perry the Butler, you'd better tend to the guests."
3,35,Carl,"Agent P, (spills the drink on Perry's tux) how could you have turned to the dark side? How could you have forsaken all that's good and right to be that maniac's butler? You don't belong in that uniform! You belong in this hat! (Carl takes Agent P's fedora and puts it on Perry's head, who looks at it, confused.) See?"
3,35,Doofenshmirtz,"Perry the Platypus! You have grape juice on your shirt. I can't have my manservant looking like a street urchin. You should go clean up before it sets. (Perry gives Carl the fedora back and walks away.) Ugh, it's so hard to get good help these days, even when you ride 'em like a bicycle."
3,35,Doofenshmirtz,"(As the Butler-inator takes measurements of Perry) When my Butler-inator is finished with you, not only will you have a perfectly-tailored uniform and wig, but you'll actually think you are my butler! You won't even remember that you fight evil for a living!"
3,35,Doofenshmirtz,"Man, you really kick this party up to an 11, man! (Perry knocks Doofenshmirtz to the ground.) Perry the Platypus, what's gotten into you? (Perry shows him the words on his chest.) ""Thait I live""? What's that, some new band? (Perry grabs a mirror and Doofenshmirtz gasps.) Oh, ""I fight evil""! Very clever. You wrote a note to yourself in the future. (Perry jumps at Doofenshmirtz again and begins to drag him across the floor.) I would not have predicted that."
3,35,Candace,Mom! Mom! Mom! Cheese! Cheese! Cheese!
3,35,Linda,"Candace, you know, we do have a nice backyard. (At this point, Candace opens her eyes) Although, I never noticed that cheese smell before. (walks away)"
3,35,Doofenshmirtz,My inator!
3,35,Li'l Saul,"(Looking at the joy meter on Phineas and Ferb's invention) Oy, the joy. It drops. Time for us to go already!"
3,35,Li'l Saul,"(As the invention flies away) Oy, poi, poi, poi and a deetle, deetle, deetle!"
3,35,Man at party,"Well, no Saul, no ball. Let's split. (All the people at the party begin to leave.)"
3,35,Doofenshmirtz,"(Lying on the ground) Wait, wait. I was just about to break out the bubble machine! (Perry flies out of the building on his hang glider with Carl hanging from his feet as Doofenshmirtz yells after them.) Curse you, Perry the Platypus! And you, too, large squirrel man creature hybrid thing!"
3,35,Phineas,"Huh. Who would've thought a high-fiving swollen guy would've scared everyone off like that? (Everyone notices Cheestopia is gone and gasps, running over to where it used to be.)"
3,35,Isabella,I don't get it. Cheesetopia was just here!
3,35,Buford,"Huh, that's Swiss-picious! Well, I did it! A hundred cheese puns! (Seeing Perry walk up to them) Oh, and look, there's Perry! (Buford looks at the audience and bows.) And, scene."
3,35,Crowd,Ooh! Ooh!
3,35,Phineas,(At crowd) Cheesetopia is now open!
3,35,(Song,"""Cheesetopia"")"
3,35,Phineas,"It's like Utopia, with cheese!"
3,21,Phineas,"So, Ferb your cousins from England are here visiting."
3,21,Ferb,(Nods)
3,21,Phineas,"No, I mean your cousins from England are here visiting."
3,21,Lawrence,"Look, boys; it's your cousins visiting from England! They're here to see the exhibition football match between Danville and their beloved Snifferton Nostrils."
3,21,"Adrian, Lucy, Eliza, Beckham, Beckham, Beckham, Pele, Pele",Ooh! Nose goal!
3,21,Lawrence,"So, the Nostrils are here in the States?"
3,21,Adrian,"Yes, they've already landed and they're probably on the team bus even as we speak!"
3,21,(Song,"""Nostrils on the Bus"")"
3,21,Jingle Singers,♪ Nostrils on the bus! ♪
3,21,Lawrence,"Ha! Fabulous! Anyway, Phineas, this is Uncle Adrian, Ady for short, Aunt Lucy..."
3,21,Lucy,Hello!
3,21,Lawrence,"...and their kids, Beckham, Beckham, Pele, Beckham, Pele, and Eliza. Well, her middle name is Beckham."
3,21,Phineas,"Hi, guys!"
3,21,Adrian,"(Hugs Ferb and tousles his hair) Good heavens, Ferb! What a fine young man you've grown into. (Chuckles) Good to know you, Phineas! I've hear about you all the time."
3,21,Lawrence,Oh! So you have reading my newsletter?
3,21,Adrian,"Oh, heavens no. I read Ferb's blog."
3,21,Lawrence,"Well, at least you've learned to read."
3,21,Adrian,Ouch!
3,21,Lawrence,Why don't we go inside and continue our good natured sibling rivalry there.
3,21,Adrian,"Yes, that way you won't be humiliated in front of the children."
3,21,Linda,"Oh, sibling rivalry is so attractive."
3,21,Lucy,Ady has such a healthy competitive spirit.
3,21,Linda,"Eliza, honey, why don't you come along. Candace is up in her room."
3,21,Beckham (blond),"So cousin Ferb, you've lived in America longer than you lived in England."
3,21,Beckham (half-moon glasses),"You haven't gone Yank on us, have you?"
3,21,Phineas,"Oh, don't worry, guys. Ferb is as British as ever!"
3,21,Isabella,Hi guys. Whatcha doin'?
3,21,Phineas,"Oh, hi, Isabella."
3,21,Baljeet,"Hello, everyone. I was just cleaning my room and I thought I would return some of the things Ferb lent me. Your cowboy hat, your baseball mitt, your banjo CDs, your American flag unitard, oh, and here is your bald eagle. (Gives all the things in order and when Baljeet says bald eagle, it flies away) Oh, and Phineas, here is your sack."
3,21,Phineas,Awesome! Come to papa! (receives the sack)
3,21,Beckham (blond),"Oh, yes. Very British."
3,21,Buford,What's going on?
3,21,Phineas,"Oh, it's silly. Ferb's cousins think Ferb has lost his Britishness."
3,21,Buford,Ferb's British?
3,21,Beckham (blond),Apparently not. I bet you don't even play football anymore.
3,21,Buford,"You dweebs, that's a soccer ball. This is a football!"
3,21,Phineas,"Actually, there's no one who loves soccer more than my brother Ferb! Ferb got all of us into playing, and we've gotten pretty good if I do say so myself. But Ferb, he's the real master."
3,21,Isabella,"Yeah, I once saw Ferb playing an entire game of soccer using a pumpkin! And he didn't even break it! To this day, his motivation for doing so remains shrouded in mystery."
3,21,Beckham (blond),"Well, if you are all such crackin' footballers, then we challenge you and your friends to a football match."
3,21,Beckham (blond),So what do you say? Playground rules?
3,21,Phineas,How about Football X-7 rules?
3,21,Beckham (blond),Football X-7? That's only theoretical!
3,21,Phineas,"Only for another couple of hours, because I know what we're gonna do today. Hey, maybe Perry wants to be on our team."
3,21,Beckham (blond),(Walks up to the patch of grass that Perry was on) Who's Perry?
3,21,Major Monogram,"(Coughs) I apologize, Agent P. I'm a little under the weather today. First, I was convinced that Carl got me sick, you know, that knee-jerk blame Carl thing but then, then we received this, this morning."
3,21,Doofenshmirtz,"(On speaker) (Coughs) Uh...hello, Major Monogram, this is Heinz, it's 7:45 on Tuesday, I'm really sick. So, I won't be doing evil today. Anyway... (Coughs)"
3,21,Major Monogram,"Can you believe this? He had the nerve to call in SICK? I'm here, Carl's here. Don't you think I'd rather be at home, watching Ducky Momo? Agent P, you've got to get in there and, (Coughs) I don't know, get him better. Stop him from stopping the things from which, (Snorts) you have to stop him...for..."
3,21,(Song,"""Not as Much"")"
3,21,Jeremy,♪ And that as much as you thought you needed me too ♪
3,21,Eliza,Brilliant!
3,21,Jeremy,Thanks. Most of my favorite bands are British. I guess I'm kind of an Anglophile.
3,21,Candace,"Anglophile? I thought your family is from Wisconsin. I mean, just...."
3,21,Eliza,"Candace, it means that he likes songs that are British."
3,21,Candace,Oh. I knew that.
3,21,Jeremy,"Oh, man, I gotta get home and help my mom. I'll be back in a couple of hours."
3,21,Eliza,Splendid!
3,21,Candace,Coolness!
3,21,Jeremy,"Nice to meet you, Eliza."
3,21,Eliza,"And you as well, Jeremy."
3,21,Jeremy,"Oh, by the way, cool accent."
3,21,Candace,Cool accent? Cool accent? He's never complimented me on my accent!
3,21,Eliza,"Now, to be fair..."
3,21,Candace,I'm not all Britishy and sophisticated!
3,21,Eliza,"Oh, Candace, don't be silly, it's obvious Jeremy likes you just the way you are."
3,21,Candace,DON'T TALK CRAZY! You gotta teach me how to be all Anglowishy and ladylike and proper!
3,21,Eliza,But Cand...
3,21,Candace,Obviously my relationship with Jeremy depends on it! So you'll help me?
3,21,Eliza,"Yeah, alright."
3,21,Adrian,Hah! I've given you a sound thrashing I have!
3,21,Lawrence,"Yes, yes, you always did have more wind than I."
3,21,Lucy,That's my Adrian. So talented.
3,21,Linda,I don't know if I would be bragging about holding my breath for 13 seconds. (Chuckles)
3,21,Lucy,"Well, at least Lawrence is always so gracious in defeat. Hors-d'oeuvres, anyone?"
3,21,Adrian,I'll bet I can make myself sick eating prawny puffs before you can.
3,21,Lawrence,Carnival ride sick or emergency room sick?
3,21,Speaker,"(Intro theme playing...) Sweaty Men Playing Games Network presents Football X-7. Theoretical speculative conjecture or not that what we just said, with the conjecture thing? Football. Sometimes called soccer, footy, association football or the beautiful game. But, in 1952 a British theoretical physicist, and football enthusiast Professor Ross Eforp, hoped to heighten the football experience by creating the most thrilling and challenging version of soccer imaginable, which still allowed the players to survive. He called it Football X-7. He proposed building an immense gyroscopic, gravity-low stadium, creating an omnidirectional pitch allowing teams to play in 3 dimensions. After several attempts to build a Football X-7 stadium ended in disaster, most scientists, engineers and defensive mid-fielders agreed that Professor Ross Eforp's ultimate football game could never become a reality. The final blow came when it was discovered that Professor Ross Eforp's name is the same spelled forwards as it was backwards, and in the highly-charged anti-palindrome atmosphere in the mid-1950s Professor Ross Eforp was forced into hiding. As for Football X-7, is it possible perhaps one day someone some young dreamer with remarkable building and creative skills might just make Professor Ross Eforp's dream come true? No, not a chance, don't be ridiculous it's impossible."
3,21,Phineas,Impossible?! The only thing's that is impossible is impossibility. Now Ferb and I believe we figured out where Professor Eforp went wrong.
3,21,Beckham (blond),Oi. Are you actually saying you're gonna build that here?
3,21,Phineas,"Yes. We are gonna do what no one has ever done before. Play the biggest, baddest, onliest game of Football X-7 ever! Now, who's with me?"
3,21,Isabella,"(as she, Buford, and Baljeet raise their hands) We are, of course."
3,21,Beckham (blond),"Completely mad, the lot of them."
3,21,Phineas,Let's get started. Come on Ferb. We need to—Ferb? Ferb? Ferb?
3,21,Doofenshmirtz,(Coughs) Perry the Platypus? What are you doing here? Did you get my mess—Is that chicken soup? (Perry gives him a look) What?
3,21,Doofenshmirtz,"Oh, that? Yeah I was planing to do evil today but look at me. I just don't think it's gonna happen."
3,21,Doofenshmirtz,"Oh man, 103? Seriously, if I was a hot tub people would be getting out of me. They'd be all like ""Wow, Heinz Doofenshmirtz is way too hot. We should get out of him."" Anyway, since you're here, I taped my rehearsal. I'll just play it for you. It'll be just as good. I shot this yesterday when I was feeling considerably better then."
3,21,Doofenshmirtz on TV,"Lalalalala. Topeka, Kansas. Topeka, Kansas. Okay. So, Perry the Platypus, I bet you're wondering why I trapped you in this soundproof capsule? Wait, (Ugh) If it's soundproof he won't be able to hear me... Oh."
3,21,"(Doofenshmirtz pushes a button turning it into static. The screen goes back in a split second.) For generations philosophers have asked, ""If a tree falls in the forest, and no one is around to hear it, does it make a sound?"" The answer, by the way obviously is ""Of course it does."" I mean, duh! Right? Philosophers. Get a job thinky-boy! Now see, the question they should be asking is, ""What sound does the falling tree make?"" Behold! The If-a-Tree-Fell-In-The-Forest-Inator! Dun dun dun! One blast from this puppy will knock over a tree or anything else for that matter-and the sound it will make is","(Whisper) Doofenshmirtz... (Normal) I, will have eternal fame as the answer to that one philosophical question! I'm also working on a Sound-of-One-Hand-Clapping-Inator. Doo-Fen-Shmirtz. I'll CORNER the markets! And speaking of markets, I'm out of vitamins. I should really get some before they close... Eh. So I skipped my Vitamin C for a day. What's the worst thing that could happen?"
3,21,Doofenshmirtz,"Not one word, Perry the Platypus. You have to at least give me a chance to do my thing, okay? Good. Okay, here we go. Where is it? Here we go. (Deploys the trap on the other side of the room, nowhere near Perry) There. I trapped you."
3,21,Doofenshmirtz,"Okay, so what's next? I...activate my -inator, okay. Give me a head start here. (Groaning, stands up and cracks his back.) I'll get there, don't worry!"
3,21,Candace,"Oh, man. That thing is gonna be huge! I'm gonna go get my mom!"
3,21,Eliza,"Erm, Candace, you do know that tattling is not very ladylike."
3,21,Candace,It's not?
3,21,Eliza,"Afraid not, no. I've five little brothers myself, so you can imagine the discipline it takes."
3,21,Candace,No busting?!
3,21,Eliza,You asked me to teach you how to be proper and sophisticated for Jeremy.
3,21,Candace,"But- but...(Groans, then takes a deep breath.) Right. I can do this."
3,21,Eliza,"Good girl. The first lesson for a lady-in-training is about posture. Honestly, I'm not quite sure why this is, but from birth, all proper ladies are warned that they must stand and sit completely vertically straight, and even the tiniest bend or deviation on one side will lead directly to a life of horror and destitution."
3,21,Candace,(Shrugging.) Makes sense.
3,21,(Song,"""Lady Song"")"
3,21,Eliza,♪ It's frightfully terribly hard to be a lady ♪
3,21,Candace,"I don't get it. What, do polite people not have bookshelves in your country?"
3,21,Phineas,"Lady and gentlemen, I give you the Football X-7 stadium!"
3,21,Beckham (half-moon glasses),Whoa! That's brilliant! I'm totally gobsmacked!
3,21,Phineas,"Yeah, I guess I could smack a little gob myself."
3,21,Beckham (blond),Now it all comes down to the game. Are you ready?
3,21,Phineas,"Well, yeah! How about you, Ferb?"
3,21,Phineas,Oh no! I was afraid something like this would happen.
3,21,Isabella,What will we do?
3,21,Phineas,(At the camera) We'll be right back.
