season,episode,speaker,line
1,30,Linda,"Candace, honey, you're all wet. Are you okay?"
1,30,Candace,Phineas and Ferb...submarine...dolphins...giant octopus...
1,30,Linda,I don't have time for these games. Dry yourself off before you come in.
1,30,Phineas,"Hey, sis. Have a good swim?"
1,30,Candace,(Growls)
1,30,(Song,"""Fish Out of Water"")"
1,24,Grandpa Clyde,(Playing bugle)
1,24,Phineas,"(Gasping) It sounds like somebody strangling a cat! It must be Grandpa! Wakey wakey, eggs and bakey!"
1,24,Baljeet,(Coughing) I cannot believe we ate the same food.
1,24,Buford,(Burps) Believe it.
1,24,Candace,"Grandma, would you show me where the shower is?"
1,24,Grandma Betty Jo,"Shower? Why, sure honey. Would you like a massage and a fruity drink too? How about a manicure and a mud facial while you lay by the pool eating crab cakes?"
1,24,Candace,I can do without the sarcasm.
1,24,Grandpa Clyde,"Chow time's over, campers. Time for our nature walk to Badbeard Lake."
1,24,Phineas,Why do they call it Badbeard Lake?
1,24,Grandpa Clyde,"Well, it's a body of fresh water surrounded by land-"
1,24,Phineas,"No, the Badbeard part."
1,24,Grandpa Clyde,"Oh, right. It was named after Badbeard, the most ruthless freshwater pirate ever to plunder a lakeside community."
1,24,Kids,Cool!
1,24,Grandpa Clyde,"And in the middle of Badbeard Lake lies Spleen Island, where legend has it Badbeard buried his bountiful booty. Heh!"
1,24,Phineas,Booty?
1,24,Grandpa Clyde,"You know, treasure."
1,24,Kids,(Gasps) Treasure?
1,24,Grandpa Clyde,"Aye, mateys- Oh, just a sec. (Marker squeaks) Arrrgh!"
1,24,Phineas,"Why are you talking like a pirate, Grandpa?"
1,24,Grandpa Clyde,"Arrrgh! I'm trying to tell the story of Badbeard the Pirate. There's a song about it. Say, does anyone have a concertina? Buford?"
1,24,Buford,Me? (Pulls out concertina) Yes.
1,24,(Song,The Ballad of Badbeard)
1,24,Grandpa Clyde,"♪ Arg, arg, arg, arg, this is the Ballad of Badbeard (X2) ♪"
1,24,Phineas,That's it?
1,24,Grandpa Clyde,"Well, I didn't say it was much of a song. So, meet me at the trail head in 5 minutes."
1,24,Kids,"Aye, aye, Captain Grandpa!"
1,24,Grandpa Clyde,That's the spirit!
1,24,Baljeet,"(Stretching out his overalls) Oh, dear. I seem to be missing my underpants."
1,24,Buford,(Laughs)
1,24,Grandpa Clyde,"You see kids, wherever you go, the forest is teeming with life for us to step on. Remember, always stick to the trail so you won't get lost. And whatever you do, never touch the orange moss on the right side of a Jum-Jum tree."
1,24,Candace,Boring. I'm calling Stacy.
1,24,Grandpa Clyde,Left is right. Right is wrong.
1,24,Candace,I can't get any reception up here.
1,24,Grandpa Clyde,"So stay clear of the orange moss. The slightest touch, and the orange moss will absorb through the skin, causing wild hallucinations."
1,24,Candace,"Huh? Oh no! Was that the right side or the wrong side? No, wait. The left side was the right side. (Gasps) Moss! Orange! (Screams; Runs off)"
1,24,Grandpa Clyde,Thar she blows mateys. Badbeard Lake.
1,24,Kids,Ooh!
1,24,Grandpa Clyde,And thar be Spleen Island. The bones of them that hunted the treasure all be lyin' below in Davy Jones's locker.
1,24,Phineas,Cool!
1,24,Grandpa Clyde,Let's go!
1,24,(Song,The Ballad of Badbeard)
1,24,All,"♪ Arg, arg, arg, arg, this is the Ballad of Badbeard! Arg, arg... ♪"
1,24,Grandma Betty Jo,Candace? Where's Candace?
1,24,Perry,"(Puts on his fedora, takes out a remote, and presses its button, when it doesnt work presses a few more times.)"
1,24,Major Monogram,"Good morning, Agent P, and thank you for your help, Agent E. Sorry to alarm you, Agent P, but we're remodeling our regular base here. Actually, my wife's doing it Mexican-country style. Distressed wood, wrought iron. It should all be very- Woah! Hey, woah! Hey, Agent E, back off! Anyway, Agent E has spotted Dr. Doofenshmirtz on Spleen Island. He's moving boxes and equipment into what's known as the haunted cave of the old sea hag. Honestly, I'm not making this stuff up. But anyway, we believe he's creating a new hideout there, and we want you to foil his plans. Good luck, Agent P."
1,24,Candace,"(After seeing Perry) No way. This is so weird. I see Perry with an eagle, and their both dressed up like secret agents and they're talking to man inside an egg. (Snickers) That is so messed up. It must be the moss. Hey, wait a minute. How did I get way up here? (Screams, Coughs; Eagle calls)"
1,24,Talking Zebra,"Oh, it gets much stranger, Kevin."
1,24,Candace,(Screams)
1,24,Buford,"En garde, you scurvy dog!"
1,24,Baljeet,Ha! I don't even know what scurvy is!
1,24,Phineas,"Hey! I know what we should do today! Let's be real pirates, and go find Badbeard's treasure."
1,24,Grandpa Clyde,"(Laughs) Sure, knock yourselves out. I was just about your age when I first heard about Badbeard's treasure. I'd come up here every summer and search for it. But I felt drawn by the excitement and adventure. Of course, then I discovered girls and the rest is a blur. I never found the treasure, but I did find a treasure map."
1,24,Buford,Treasure map? Hey!
1,24,Baljeet,(Laughs) Woah..!
1,24,Grandpa Clyde,"But be warned, mateys. They say Badbeard's treasure comes with a curse!"
1,24,Kids,A curse?
1,24,Grandpa Clyde,Aye! Them who disturb the treasure of Badbeard shall be cursed with bad beards for the rest of their days.
1,24,Phineas,You mean we'll be stuck with a big ugly beard on our face for the rest of our lives?
1,24,Buford,That's gnarly.
1,24,Grandpa Clyde,"Well, while you kids search for treasure, I better go search for Grandma. Wish there was a map for that."
1,24,Candace,(Screaming)
1,24,Phineas,"Okay, troops. We set sail from Point Plots, sail through the Stones of Gall, and into the Cove of Incontinence, and then continue on foot into the Dark Tunnel of Doom. Well, that sounds delightful. And ""X"" marks the spot. Easy-peasy. First thing we gotta do is, we make Grandpa's secondhand dingy into a first-rate pirate ship. Ferb, any ideas?"
1,24,Ferb,"(Takes out small piece of folded paper, unfolds it into a giant blueprint)"
1,24,Phineas,Woah. Impressive.
1,24,Candace,"Hehhehheh, hehheh, ee-ee-ee-ee, hahahaheeheehee."
1,24,Doofenshmirtz,"Is that the cable company? So, Mr. Cable Man, you don't carry the Evil Science Channel? What's up with—Perry the Platypus? Oh, give me a break! I-I'm moving, legally. I bought this place, and cheap too. It's supposed to be haunted by a terrifying old sea hag. (Laughs) Look, Perry the Platypus, just because I'm evil doesn't mean everything I do is evil."
1,24,(Song,The Ballad of Badbeard)
1,24,Phineas,"Avast, me 'arties!"
1,24,Holly,I'm feeling sick.
1,24,Gretchen,You're looking green.
1,24,All,♪ We search for the treasure of Badbeard ♪
1,24,Buford,♪ We'll plunder and pillage ♪
1,24,Baljeet,♪ And do some math ♪
1,24,Ferb,♪ And all refuse to take a bath ♪
1,24,Isabella,♪ We seek adventure and romance ♪
1,24,Baljeet,♪ I'm running out of underpants ♪
1,24,All but Ferb,♪ There's ghosts who haunt the cave and worse ♪
1,24,Skull,♪ It's guarded by a pirate's curse ♪
1,24,Candace,♪ Why do my nostrils whisper to me? ♪
1,24,Ferb,(Rings bell)
1,24,All,"♪ Arg, arg, arg, arg, this is the Ballad of Badbeard (X2) ♪"
1,24,Phineas,This is it. The Tunnel of Doom. Just like on the map.
1,24,Isabella,Are you sure we're going the right way?
1,24,Phineas,Sure I'm sure. We just follow Ferb. He's got the map.
1,24,Phineas,"Uh oh. Oh well, I'm pretty sure it's straight forward from here. Heh, heh."
1,24,Isabella,It doesn't look very safe.
1,24,Buford,I think you better test it.
1,24,Phineas,No problem. It'll hold us.
1,24,All,(Screaming)
1,24,Phineas,Run for it!
1,24,Isabella,"Oh my gosh! Buford, what are you doing?"
1,24,Buford,Look! I found these nifty hand puppets!
1,24,Isabella,Well stop fooling around and let's go.
1,24,Buford,"Oh, all right."
1,24,Baljeet,"This place is creeping me out. If I had any underpants, I am sure they would have been soiled."
1,24,Isabella,"Phineas, we're not getting lost, are we?"
1,24,Buford,"Yeah, Dinner Bell. What if there is no treasure?"
1,24,Baljeet,Perhaps the real treasure is true friendship and the spirit of adventure.
1,24,Phineas,"Nah, there it is over there. ""X"" marks the spot."
1,24,Isabella,Look. There's the chest.
1,24,Baljeet,But who d-dare open it?
1,24,Phineas,I'll open it.
1,24,Isabella,"But Phineas, what about the curse?"
1,24,Buford,"Bad beards forever, dude."
1,24,Baljeet,You don't even have a chin.
1,24,Phineas,That's a chance I'll have to take. Shiver me timbers! The curse is true! We will have bad beards forever!
1,24,Isabella/Baljeet/Buford,Oh no!
1,24,Phineas,It's full of bad fake beards.
1,24,Doofenshmirtz,"Now, Perry the Platypus, why don't you say hello to my new pet crocodiles? Susan and Susan. I named them after each other. Now, prepare to be delicious!"
1,24,Candace,(Laughing maniacally)
1,24,Doofenshmirtz,(Gasps) The sea hag!
1,24,Candace,The pharmacist!
1,24,Computer Voice,Island Self Destruct Sequence activated.
1,24,Candace,"(Alarm beeping) Wait, my beef jerky!"
1,24,Doofenshmirtz,"AAH! Someone always finds my self-destruct button! (Sighs) Curse you, Perry the Platypus, blah blah blah."
1,24,Phineas,These are the best bad beards ever!
1,24,Candace,WEE!
1,24,Agent E,(Grabs Perry and Candace; Drops them at the ship)
1,24,Phineas,"By the way, where's Per- Oh, never mind."
1,24,Candace,"Perry, what happened to your cute little secret agent hat?"
1,24,Phineas,"Well Ferb, me ol' matey, our first time out as pirates, and we come home with a bounty of beards."
1,24,Ferb,And perhaps the greatest pirate story ever told.
1,24,Grandpa Clyde,"Wow, that's the greatest pirate story ever told!"
1,24,Grandma Betty Jo,"Oh. How are you feeling, honey?"
1,24,Candace,"Oh, better. Thanks, Grandma. Can you believe I actually thought Perry was a secret agent?"
1,24,Grandma Betty Jo,"The orange moss? Is that what your Grandpa said? Oh, he always gets that wrong. It's the blue moss you gotta watch out for."
1,24,Candace,W-what?
1,24,Grandma Betty Jo,"I guess it was all in your head. Well, that's the power of suggestion for you. You get some rest now, sweetie."
1,24,Candace,The blue moss. What? Ohh.
1,24,Talking Zebra,"(Appears out of no where, knitting) Love the beard, Kevin."
1,24,(Song,The Ballad of Badbeard)
1,24,Phineas,"Avast, me 'arties!"
1,24,Holly,I'm feeling sick.
1,24,Gretchen,You're looking green.
1,24,All,♪ We search for the treasure of Badbeard ♪
1,24,Buford,♪ We'll plunder and pillage ♪
1,24,Baljeet,♪ And do some math ♪
1,24,Ferb,♪ And all refuse to take a bath ♪
1,24,Isabella,♪ We seek adventure and romance ♪
1,24,Baljeet,♪ I'm running out of underpants ♪
1,24,All but Ferb,♪ There's ghosts who haunt the cave and worse ♪
1,24,Skull,♪ It's guarded by a pirate's curse ♪
1,24,Ferb,(Rings bell)
1,24,All,"♪ Arg, arg, arg, arg, this is the ballad of Badbeard (X2) ♪"
1,24,Buford,"Bad beards forever, dude."
1,18,Linda,"Hey, boys."
1,18,Phineas,"Hey, Mom!"
1,18,Linda,What are you up to today?
1,18,Phineas,We're racing our remote-controlled monster trucks. (Remotes clicking)
1,18,Linda,I don't see any monster trucks.
1,18,Phineas,"Oh, that's 'cause we rigged them to go light-speed. You how those stock motors are. They never give you enough action."
1,18,Linda,(oblivious) You boys have such active imaginations. You must get it from your father.
1,18,Lawrence,Let's see... Green goes to number 5. (Laughs) I'm painting!
1,18,Linda,"Oh, Charlene's here. I'm off to my cooking class."
1,18,Phineas,"Bye, Mom. (At Ferb) Final lap, Ferb. (Cars zooming) Aw! Another photo finish. I'm never watching closely enough to see who won."
1,18,Candace,Despair speaking.
1,18,Stacy,"Care to explain why ""Despair"" isn't picking up her cell phone this morning?"
1,18,Candace,"Because of a little thing called PARALLEL PARKING! You see yesterday, Dad was teaching me how to drive..."
1,18,Lawrence,"Okay, Candace. All you have to do is park between this plastic trash can, and that plastic trash can."
1,18,Candace,So I put it in reverse... AAH! AAH! AAH! AAH! AAH! AAH! AAH! AAH! (drives back and forth slamming into the two trash cans)
1,18,Phineas,"Oh my gosh, Ferb. I can't believe it! I've never noticed how soft our carpets are. But more importantly, we have to help Candace get her confidence back. Any ideas?"
1,18,Phineas,"This is perfect! The Candace Crusher! Nothing says confidence like a monster truck. Hey, where's Perry?"
1,18,Major Monogram,"Oh, hey Agent P. So, get this: I got this memo this morning on Doofenshmirtz. And somebody abbreviated his name and it- guess how they wrote it. (Pauses) Doof! (Laughs) The Doof! (Laughs again) It's times like these when you really appreciate having a cool name like Monogram."
1,18,Carl,And Carl.
1,18,Major Monogram,"I already told you your name's not that cool. Anyway, do your stuff, Agent P, and stop that- DOOF! (Laughs)"
1,18,Phineas,"Take it all the way back. Keep it moving. Waterfall, the orange cones, parts, left to the garage, bleachers, right, um, Giant Baby Head... any where's good."
1,18,Lawrence,"(Kisses; Horn honking) Oh, hey boys."
1,18,Phineas,"Dad, you might want to wipe the queen off your face."
1,18,Lawrence,"Oh, oh, yeah, thanks. (Notices the monster truck) CRIKEY! A monster truck!"
1,18,Phineas,"Yeah! Isn't it sweet? It's to help to teach Candace how to parallel park and stuff. We figured out if she learned how to drive on of these monsters, she's got the confidence to drive anything."
1,18,Lawrence,"Oh yeah, brilliant. But I better check with Mom about this. (At phone) Uh, hello honey, yes, yes, oh gosh, I love you too, darling. Uh, are you aware the boys have a monster truck in the backyard?"
1,18,Linda,"Honestly, you're as bad as Candace."
1,18,Lawrence,"Okay, okay. Just checking. (At Phineas and Ferb) It's a go, boys! I'll get your sister!"
1,18,Cooking Instructor,"Ahem. Madam Flynn, I have told you a hundred times, (Bashes phone) NO PHONE CALLS IN CLASS! (Phone ringing; Laughs) Hello? (At Linda) It is for you."
1,18,Linda,Hello?
1,18,Candace,"Mom, I think the boys are building a monster truck."
1,18,Linda,"Um, honey, I gotta go. No- B-Big chef. Big meat tenderizer in front of mommy. Bye bye."
1,18,Candace,"Oh, this seems like a good idea."
1,18,Phineas,I gotcha.
1,18,Candace,"Oh, what's the point? I'm never gonna be able to parallel park."
1,18,Phineas,"Don't worry, sis. It's just to build your confidence."
1,18,Lawrence,"Okay, don't forget to buckle up."
1,18,Candace,But we can't drive here. It's just the backyard.
1,18,Doofenshmirtz,"Gentlemen, I have a unique investment opportunity for you. I'm sure you're all aware of the popularity of monster trucks, right? But you know, they are not really monsters, just big, stupid trucks! So, I came up with my own line of monster trucks! Behold!"
1,18,"Very evil, don't you think? And there's even one that looks like me! Look, look! (Laughs) We'll corner the markets! And just to be sure, I have created","The Monster Truck Away-inator! (Dramatic music) You know, to do away with the competition."
1,18,Evil Investor,But is it safe to use?
1,18,Doofenshmirtz,"Sure, let me demonstrate. (Fires laser, shooting at the evil investor) See? It doesn't affect people at all!"
1,18,Evil Investor,(Head swelling up)
1,18,Doofenshmirtz,"Except maybe a little swelling, but don't worry, it will go down. You know, probably. Now, watch what it does to this miniature monster truck! (Fires laser; Evil Investors talking at once) I don't know where it sends them, maybe another dimension."
1,18,Alien,(Eats the miniature truck)
1,18,Doofenshmirtz,"Of course, that was just a toy. Let's try it out on a real monster truck. Huh? Which brings me to my next invention. The Monster Truck Locate-Inator! (At Perry) Perry the Platypus? Guess what? That's not a monster truck locate-inator at all! It's a Chinese platypus trap! (Laughs) I got you. Here's the real Locate-inator! Okay, now, where is the nearest monster truck? Yes! Right here in Danville! Okay, everybody, get in me and we'll go."
1,18,Evil Investor,Are you sure you want to bring him?
1,18,Doofenshmirtz,"Perry the Platypus? Well, yes, of course. He's my nemesis. I have to show him everything."
1,18,News Reporter,"Good afternoon, Danville! Dink Winkerson here, and this is little Isabella Garcia-Shapiro from Fireside Girl Troop 46231. And she got a little announcement to make."
1,18,Isabella,"(inhales, man's voice) WEDNESDAY, WEDNESDAY, WEDNESDAY! GIANT MONSTER TRUCK RALLY RIGHT HERE IN DANVILLE! CANDACE THE CRUSHER TAKES ON ALL COMERS! BE THERE, BE THERE, BE THERE! WE'LL GIVE YOU THE WHOLE SEAT, BUT YOU'LL ONLY NEED THE EDGE! (normal voice, giggles) Thanks, Dink."
1,18,Phineas,"All right, Candace. All you have to do is maneuver through this traffic cone course."
1,18,Candace,Oh. So I put it into drive... AAH! AAH! AAH! AAH!
1,18,Phineas,"I don't think we're gonna get a deposit back on those cones. Okay, Candace. All you have to do on this test is go up this gentle incline."
1,18,Candace,"Dad, you look nervous."
1,18,Lawrence,"No, of course not. I- I have full confidence in you."
1,18,Candace,"Phineas, this incline is getting kind of steep!"
1,18,Phineas,"Don't worry, Candace. It gets steeper!"
1,18,Candace,(Gasps) I can't believe I did it!
1,18,Lawrence,"(Breaks handle) Oh, well done!"
1,18,Doofenshmirtz,"Okay, left on to Maple Drive, and here we are! Oh, great. There's no parking spot! I should've invented a Parked Car Away-Inator."
1,18,Evil Investor,"Oh, ja! That is something that I vould buy."
1,18,Doofenshmirtz,"Oh, look at him. He's got a big head, suddenly some sort of marketing genius."
1,18,Lawrence,"Oh, well done, Candace! Let's- (Cars revving)"
1,18,Monster Truck Driver,You're Candace the Crusher?
1,18,Candace,Yes...?
1,18,Monster Truck Driver,"I heard pigs could fly, but now I've seen everything! (Laughs)"
1,18,Candace,That doesn't make any sense.
1,18,Monster Truck Driver,It doesn't have to; I got a monster truck! Woohoo..!
1,18,Lawrence,"Candace, those dudes need to suck our mud!"
1,18,(Song,Truck Drivin' Girl)
1,18,Candace/Lawrence,AAH!
1,18,Phineas,It's a photo finish! The winner will be decided by our final event: The Parallel Parking Challenge!
1,18,Candace,Parallel Parking?
1,18,Monster Truck Driver,"Ha ha! You're goin' down, girlie! Check out the finesse! (Backs up car, hits trash can) AAH! AAH! AAH! AAH...!"
1,18,Lawrence,"See, Candace? Even a trained professional has trouble from time to time. Now, I want you to just relax, and park this car!"
1,18,Candace,(Parks car) Yes!
1,18,Ferb,(Playing Fanfare)
1,18,Phineas,Perfect!
1,18,Doofenshmirtz,"Time for some Monster Truck Away-Inating! Okay, steady now... Here we-"
1,18,Doofenshmirtz,"Perry the Platypus? But-but, but how did you get out of the Chinese platypus trap?"
1,18,Man,Ancient Chinese secret. (snip snip)
1,18,Doofenshmirtz,"I don't remember inviting him. (At Perry) No, wait! Perry the Platypus! No, no! Please! Don't turn the dial to the ""Doofenshmirtz mobile and Evil Investors away-inator""! (Perry flips switch) I have to rethink my dials. (Car disappears)"
1,18,Evil Investors,"Hey, look guys! My swelling went down!"
1,18,Doofenshmirtz,"Oh, shut up."
1,18,Alien,(Eats Doofenshmirtz and evil investors; Burps)
1,18,Doofenshmirtz,"(Bubble pops) Curse you, Perry the Platypus!"
1,18,Candace,I did it!
1,18,Lawrence,"I'm proud of you, darling. You really made them eat mud."
1,18,Candace,(Comes out of monster truck and falls onto mud)
1,18,Monster Truck Driver,Gotta admit it girl. You're good.
1,18,Phineas,"Hey, aren't you Buck Buckerson? The famous monster truck rally promoter?"
1,18,Buck Buckerson,"That's right, and me and my boys are headed to a rally up in Badgertown. Only the track up ain't near as good as this one."
1,18,Phineas,You can have ours. We're through with it.
1,18,Buck Buckerson,"That's mighty nice of you. Haul her away, boys."
1,18,Linda,"Thanks for the ride, Charlene."
1,18,Ferb,(Presses button and monster truck turns into car)
1,18,Phineas,"Hi, Mom."
1,18,Linda,"Candace, why on earth are you all covered in mud?"
1,18,Ferb,"Because she's a tire-spinning, gear-grinding, clutch-burning, backfiring, paint-trading, red-lining, overheating, throttle-stomping truck drivin' girl."
1,18,Candace,And I learned how to parallel park!
1,18,Linda,Great!
1,18,(Song,Truck Drivin' Girl)
1,18,Ferb,"♪ She's a tire-spinning, gear-grinding, clutch-burning, backfiring, paint-trading, red-lining, overheating, throttle-stomping ♪"
1,3,Kid,♪ I met my love in a- OW! ♪
1,3,Phil,"Oh, boy! Did that kid stink or what? But maybe YOU'VE got what it takes to be: The Next...Super...American...Pop Teen...Idol Star! Auditions open today at the Googolplex Mall in beautiful downtown Danville."
1,3,Candace,Auditions! Today?!
1,3,Announcer,"Yes, today! At two o'clock sharp."
1,3,Candace,"(Grabs the TV and kisses it) I gotta tell Stacy! (Runs, bringing the TV with her and falls)"
1,3,Phineas,"That pop star stuff might be fun at first, but then you'd be stuck with a dead end job. Too bad you can't just do it once and move on."
1,3,Linda,"Well, what you're talking about is a one-hit wonder."
1,3,Phineas,One-hit wonder? What's that?
1,3,Linda,"Well, a musical act goes to the top of the charts with a catchy tune and meaningless lyrics."
1,3,(Song,"""I'm Lindana and I Wanna Have Fun!"")"
1,3,Singers,♪ She's Lindana! ♪
1,3,Lindana,♪ I'm Lindana and I wanna have fun! ♪
1,3,Singers,♪ She wants to have fun ♪
1,3,Lindana,♪ I'm Lindana and I wanna have fun! ♪
1,3,Singers,♪ She's Lindana ♪
1,3,Lindana,♪ I'm Lindana and I wanna have fun! ♪
1,3,Singers,♪ She wants to have fun ♪
1,3,Lindana,"♪ I wanna, wanna, wanna have ♪"
1,3,Singers and Lindana,Fun fun fun!
1,3,Linda,"(voiceover) Then they throw a big diva tantrum, lose their label, then fade to obscurity. Before they know it, their song ends up as: elevator music. Years later, they have a reunion concert... and after that, they never sing again. And no one...remembers them. (tears up, but quickly wipes away tears) Not that I would know anything about that."
1,3,Phineas,"(writing) A one-hit wonder... (Shows checklist, listing in order: Hit record, Diva tantrum, Elevator music, Reunion tour) Ferb, I know what we're gonna do today."
1,3,Candace,"But Stacy, what am I going to sing?"
1,3,Stacy,"Hello, what are you gonna wear?"
1,3,Candace,Hmmm...
1,3,Candace,What do you think?
1,3,Stacy,"Too much. (Candace wears a bikini; now offscreen.) Too little. (Candace wears a pinafore.) Ugh, too clean. (Candace wears torn cords and a hippie t-shirt.) Too dirty. (Candace wears a street clothing.) Too street. (Candace wears a goth suit.) Too goth. (Cut to her.) Where'd you get that?"
1,3,Candace,My mom's closet. You like it?
1,3,Stacy,"Nah, too retro."
1,3,(Candace tries more other outfits,"a construction uniform, indian clothes, cowgirl duds, biking clothes, a sailor suit, a gorilla costume, a spacesuit, a clown costume, and finally ends up with her trademark clothing.)"
1,3,Stacy,Perfect!
1,3,Candace,"Nice, huh?"
1,3,Stacy,"Yeah, you should've tried that on first."
1,3,Candace,Let's go!
1,3,Phineas,"""Chika, chika, choo...wah"". Meaningless lyrics done. How's the catchy tune coming along?"
1,3,Phineas,"Excellent! We'll be done by lunch! Hey, where'd Perry go?"
1,3,Major Monogram,Hello? Hello-oo? Anybody there?
1,3,Linda,We'll meet back in the entrance in an hour.
1,3,Candace,"Come on, Stacy! We gotta hurry so we could get a spot in li -- yayaya. (realized the line's too long) I've never sang in front of so many people!"
1,3,Stacy,"Uh, Candace? (shows her a LOT more people in the audience)"
1,3,Candace,(gasps) I can't do this.
1,3,Stacy,"Oh yes, you can! You're not a quitter; you're a fighter!"
1,3,Candace,I am?
1,3,Stacy,"Sure you are! You're a lean, mean, singing machine!"
1,3,Jeremy,"Hey, Candace."
1,3,Candace,"(arranges herself) And that is what a gorilla looks like when you try to take away its food. Oh! Hi, Jeremy! Are you auditioning too?"
1,3,Jeremy,Nah. I came to see this hot new band called PFT. I downloaded their song this morning. It's tight! The hundredth contestant gets to sing onstage with the band!
1,3,Candace,Really? (She walks through the entrance and becomes the 100th contestant.)
1,3,Jeremy,"Hey, looks like that's you."
1,3,Phil,Congratulations! You're the hundredth contestant! (Pulls her away)
1,3,Phil,"(over speaker) Ladies and gentlemen, this young lady has the honor of singing onstage with PFT. So now, the band you've been waiting for: Phineas and the Ferb-Tones!"
1,3,Candace,Phineas?!
1,3,Phineas,"Candace? You're the hundredth contestant? How serendipitous. This'll be like a brother and sister thing! Now I'm assuming you've heard our hit single. I mean, who hasn't, right? It's a big hit. (gives her sheet music) So here's the words; don't worry if you get lost. The lyrics are meaningless anyway. I'll point when it's your turn."
1,3,Phineas,"Ladies and gentlemen, the Ferbettes! I'm Phineas and this is Ferb, and we're gonna sing a song!"
1,3,(Song,"""Gitchee Gitchee Goo"")"
1,3,Phineas,"♪ Bow, Chicka, Bow-Wow! ♪"
1,3,Ferbettes,♪ That's what my baby says! ♪
1,3,Phineas,♪ Mow-mow-mow! ♪
1,3,Ferbettes,♪ And my heart starts pumping! ♪
1,3,Phineas,"Chicka-Chicka, Choo Wah! ♪"
1,3,Ferbettes,Never gonna stop!
1,3,All,♪ Gitchee Gitchee Goo means that I love you! ♪
1,3,Phineas,"♪ I said a Bow, Chicka, Bow-Wow! ♪"
1,3,Phineas,♪ Mow-mow-mow! ♪
1,3,Ferbettes,♪ And my heart starts pumping! ♪
1,3,Phineas,"♪ Chicka-Chicka, Choo Wah! ♪"
1,3,Ferbettes,♪ Never gonna stop! ♪
1,3,All,♪ Gitchee Gitchee Goo means that I love you! ♪
1,3,Phineas,"♪ I said a Bow, Chika, Bow-Wow! ♪ Candace!"
1,3,Candace,Wait a minute! What are you doing?
1,3,Phineas,I'm cuing you?
1,3,Candace,How'd you get a hit single?!
1,3,Phineas,"Well, it wasn't easy. It took most of the morning and half a dozen phone calls. But if you're willing to put in the work-"
1,3,Candace,That's it! I'm gonna tell Mom!
1,3,Phineas,Okay...tell her what?
1,3,Candace,"(pauses) Ooh, I'm just gonna tell."
1,3,Phineas and Ferbettes,♪ Gitchee Gitchee Goo means that I love you! ♪
1,3,Candace,"Mom! Mom! Mom! Mom, you've gotta see this!"
1,3,Linda,(with disdain) Let me guess. Is it unbelieva- (Candace pushes her) WOOAH!
1,3,Candace,"Come on, come on, come on!"
1,3,Ben Baxter,"Hi, I'm Ben Baxter, Huge-O-Records. Why don't you come by my office in an hour and we can talk about your future."
1,3,Phineas,Future? Cool. He must be a psychic.
1,3,Candace,"Come on, come on, come on! (They arrive at the stage; she presents a shadow that appears to be Phineas and Ferb's heads.) See?! There they are onstage!!!"
1,3,Announcer,"Ladies and gentlemen, once again... (Spotlight lights up.) Marty the Rabbit Boy and His Musical Blender!"
1,3,Linda,"Hon, we're getting you an eye exam. (pulls her away)"
1,3,Candace,"No, no! Wait!"
1,3,Doofenshmirtz,"Ha ha, everything is ready!"
1,3,Candace,Ugh! I told Mom I don't need glasses! (takes off glasses) What the --
1,3,Candace,"Uh, No! No! Wait! Uggggg..."
1,3,Candace,MMMMMOOOOM?!?
1,3,Doofenshmirtz,"Sorry, Perry the Platypus, but you are too late! (pushes a lever that makes the building alive as a robot)"
1,3,Linda,"(wearing a jacket) Ooh, this one's nice."
1,3,Candace,"Mom! Come here! You've gotta see this! (drags her out, setting off the shoplifting alarm)"
1,3,Linda,Candace! I haven't payed for this yet!
1,3,Guard,Hey!
1,3,Doofenshmirtz,"Ha ha ha! When it comes to havoc, nobody wreaks like me!(Perry removes a metal cover of a storage) Wait, wait, wait, you're not supposed to touch that! (Perry removes a wire)Hey, hey, no fair!"
1,3,Isabella,"Wow, what a great painting! How did you get permission for that?"
1,3,Phineas,"Oh, they didn't mind. The building's scheduled for demolition."
1,3,Candace,Seeeeeee??!!
1,3,Candace,AAAAHHHH!!
1,3,Guard,"Uh, ma'am, you're gonna have to come back and pay for that."
1,3,Linda,"(flatly) Yes of course, officer."
1,3,Candace,AAAAHHHH!!
1,3,Guard,"Hey, weren't you Lindana?"
1,3,Linda,"Yes, I was! I can't believe you recognized me."
1,3,Guard,"Well, I was a huge fan. (pauses, serious) You still have to pay for the jacket."
1,3,Linda,(flatly) I know.
1,3,Doofenshmirtz,"Very clever, Perry the Platypus. I tried to ignore you, but you forced my hand."
1,3,Ben,"(from inside) Boys, let me start by saying we love your act and we want to be... (cuts to the boardroom) ...in the Phineas and the Ferb-Tones business. And by the way, aren't you a little young to be pop stars?"
1,3,Phineas,...No.
1,3,Ben,"Well, okay then! We prepared to offer you a very lucrative contract if you'll just sign exclusively with us for your follow-up single."
1,3,Phineas,"(suddenly angry) Follow-up single? (rips up the contract under the following) Who do you think we are, some two-bit hacks who will keep writing new songs just because you pay us obscene amounts of cash?! Phineas and the Ferb-Tones are strictly a one-hit wonder! (The band enters the elevator) Good day to you, sir!"
1,3,Phineas,"Diva tantrum, check. (Pauses, listens to the ""Gitchee Gitchee Goo"" elevator music) Elevator music, check."
1,3,Ben,"Ah, who needs 'em? We still got this video tape of their performance. We could do live CDs, DVDs, pod-casts, heck, we can digitally re-create their images to make our own sitcom! The Phineas and Ferb Show! We could squeeze twenty years of entertainment out of this one video tape."
