season,episode,speaker,line
4,31,Vanderbeek,Bocce balls! I cannot disappoint my fans!
4,31,Ian,Doifenshmuntz has got himself going again with the help of an extremely large metal pit crew member.
4,31,Nigel,"This is, without a doubt, the weirdest race I've ever seen."
4,31,Vanderbeek,"Grazie tonto, little beaver-duck guy! I'm-a about to win-a!"
4,31,Ian,And Paolo is back on the course!
4,31,Adrian,He'll have to really put his foot in if he wants to catch Doofenshmintz by the end of the race!
4,31,Doofenshmirtz,"Not to make excuses, but sometimes, it's okay to be a little bit tacky. (He pushes a button and a bunch of tacks come out of the front, piercing his own tires.) Oh, maybe the tacks are supposed to be in the back."
4,31,Adrian,Dirkenshplurtz has run himself off the course completely!
4,31,Pool Guy,"Gladys, j'ai une autre. (Subtitle: Gladys, we have another one.)"
4,31,Nigel,And Vanderbeek pushes past just in time to sieze the checkered flag! Well done!
4,31,Candace,"Oh, yeah! Go, Paolo! Go, Paolo!"
4,31,Linda,Woo-hoo!
4,31,Lawrence,What an exciting finish!
4,31,Candace,"That was awesome! (looks behind her to see nothing there) Huh, I guess they're not doing anything today. (leaves) I am going to the mall and picking up a pleather jumpsuit!"
4,31,Doofenshmirtz,"Okay, did I win? (He takes off his helmet, which splashes more water onto him.) Oh, wait, no! Curse you, Paolo Vanderbeek! Y'know, that just doesn't roll off the tongue the way ""Perry the Platypus"" does. Perry the Platypus, Perry the Platypus."
4,31,Adrian,"And, on that bombshell, we bid farewell from glamorous Montevillebad!"
4,31,Singer,♪ Doofenshmirtz Swanky New Evil Lair! ♪
4,31,Doofenshmirtz,"Yeah, it's swanky!"
4,31,Singer,"♪ It's an even swap, ♪"
4,35,(Open up on a building with the Lady Justice statue on top it. A caption displays saying O.W.C.A.-TRAZ,SUPER SECRET MAXIMUM SECURITY PRISON. Crossfade to the cell holding a rather angry Dennis the Rabbit. Cut back to outside the building where Norm gets lowered down on a helicopter. He removes the statue of Lady Justice.)
4,35,(Song,"""Doof 'N' Puss"" (instrumental))"
4,35,Norm,"All set, sir."
4,35,Doofenshmirtz,(laughing)
4,35,Denmother Puppet,"Okay, just this once, Fireside Girl. I'm gonna let you ask about my business."
4,35,Fireside Girl Puppet,"Denmother, are you a puppet?"
4,35,Denmother Puppet,I'm a marionette. Fuggedaboutit. You gotta fam'ly? Go home to your fam'ly.
4,35,Phineas,"Wow, Isabella, you have some mad marionette skills."
4,35,Isabella,"Thank you, Phineas!"
4,35,Phineas,"I know I use this word a lot, but you and the Fireside Girls were awesometacular! I wish more people could experience your talents."
4,35,Isabella,"Well, we only have so many folding chairs."
4,35,Buford,Maybe it would help if your puppets were bigger.
4,35,Phineas,"What do you mean, Buford?"
4,35,Buford,My uncle Oslo from Oslo used to make huge marionette puppets!
4,35,Buford,"(voiceover) People would come from miles around to see 'em. Or at least they would have, if he ever finished one."
4,35,Phineas,"Wait, Oslo's in Norway. I thought your family was Dutch."
4,35,Buford,Eh.
4,35,Phineas,"Nevertheless, Buford, I think you may be onto something. (to Isabella) We can build a huge weird puppet, and you guys could take your marionette skills to the people in the streets."
4,35,Buford,"Yeah, that'll freak 'em out!"
4,35,Phineas,"So whadaya say, Isabella? Are you ready to take the next step?"
4,35,Isabella,"(romantically) Oh, Phineas, yes! I've been right here in front of you all along just waiting for you to... (romantic music distorts) Oh...wait. You were talking about the puppet, weren't you?"
4,35,Phineas,"Well, yeah. What were you talkin' about?"
4,35,Isabella,"(sarcastically) Nothing! I uh, was just...heh heh heh—Hey, where's Perry?"
4,35,Major Monogram,"Agent P, we have a situation. Dennis the Rogue Agent, formerly our most wanted rodent—"
4,35,Carl,"(offscreen) Lagomorph, sir."
4,35,Major Monogram,"What's that, Carl?"
4,35,Carl,"(offscreen) Sir, they used to be considered rodents, but were reclassified in the early twentieth century."
4,35,Major Monogram,"Oh, well, I'll have to fix that then. Carl, run out and buy me a new set of encyclopedias."
4,35,Carl,"(offscreen) A set of what, sir?"
4,35,Major Monogram,"Hmm. Anyway, Dennis, the most wanted lagomorph, miraculously escaped from O.W.C.A.'s maximum security prison sometime this morning. Evidence suggests that Dennis was snatched away by a ninja-disco-robot. If this isn't the work of Doofenshmirtz, (Perry takes off) then Carl will eat my hat."
4,35,Carl,(offscreen) Hey!
4,35,Driver,(offscreen) I got your 22 and 1/2 tons of reclaimed pine logs.
4,35,Phineas,"Hey, aren't you a little young to be driving a semi-trailer with 22 and 1/2 tons of reclaimed pine logs?"
4,35,Driver,No. No I'm not. (points to the logo on the truck)
4,35,(Song,"""Babyface Truckin'"")"
4,35,Driver,Now back up. Here come your logs.
4,35,Phineas,"Thanks, Babyface Trucking guy!"
4,35,Driver,Now if you'll excuse me I gotta head home. Is nap time. (He takes off.)
4,35,Isabella,"Is that everything, Phineas?"
4,35,Phineas,Yep! Let's build us a huge marionette!
4,35,(Cut to,)
4,35,Doofenshmirtz,"You can come out now, Dennis the Rabbit! (The disco ball opens revealing Dennis in cutesy animal mode.) Aw, look how cute! He's cute! (to Norm) Isn't he cute, Norm?"
4,35,Norm,He's adorable! And so soft...and warm...and squishy!
4,35,Doofenshmirtz,"Okay, back off, Lennie, you're creepin' me out! (to Dennis) And you, you're not fooling anybody with that cutesy stuff! I happen to know that you are a very bad bunny. And I am...like, totally cool with that! See, I want to defeat Perry the Platypus and take over the Tri-State Area, and what I think I'm lacking is a certain animal instinct to get the job done. You have animal instincts, but what you lack is the evil scientist technology. And that is something that I have. So using my evil scientist skills, I'll make it possible for you to defeat Perry the Platypus while I watch from a safe distance. And together, we'll take over THE TRI-STATE AREA!! Whadaya say? Are you with me? (Dennis holds up his fist.) Great! I always wanted a rodent for a partner."
4,35,Norm,"(offscreen) Lagomorph, sir."
4,35,Doofenshmirtz,Gesundheit.
4,35,Isabella,"Wow! This thing's so cool, Phineas! Everyone ready?"
4,35,Phineas,"All ready back here! How you doin', Ferb?"
4,35,Isabella,"Come on, everyone! Let's take this show to the crowd!"
4,35,(Song,"""Giant Puppet Show"")"
4,35,Man 1,"It looks like she's trying to tell us something important, in her own silent enigmatic way."
4,35,Viking,I feel this puppet is telling us to look into our souls and find the power to embrace love for all humanity.
4,35,Man 2,"Hey, everyone, the viking is right!"
4,35,Doofenshmirtz,"Now, before I let you loose on the O.W.C.A., this should make you much more formidable. (shows a backpack, but walks down the still moving up escalator) I like to call it my...my...my my my mymmymy (JANE! STOP THIS CRAZY THING!) I guess the escalator wasn't such a good idea after all. Oh, well. Live and learn. Anyway, I like to call it my Transmogrification-Backpack-inator! (straps it on Dennis) It'll give you a robotic exoskeleton that can transform into almost anything. And it's perfect to wear undercover, so no one will ever suspect. Except, maybe, to say, ""Hey, look, there's a rabbit wearing a backpack."" Go ahead! Give it a try! (A giant hand appears on Dennis' right paw, which blows a hole in the roof.) Hey! What the heck, man?! I live here! You can't go blowing holes in my stuff! (the robotic hand disappears) Now, try it again. (The inator produces a giant robotic body onto Dennis with huge hands, which he uses to hulksmash the floor.) Eh. Okay. Also, no smashing things in here! I'm gunna have to make a list for you, aren't I? (Dennis blasts off) Hey! Wait! Let me open the— (CRASH!) roof."
4,35,Candace,"(offscreen) It's true. Ferb told me. It's called rennet, Stacy. (Cut to Candace and Stacy walking in.) They scrape it from the lining of a calf's stomach to make cheese."
4,35,Stacy,"And yet, when I wanna talk about sushi, you say it's disgusting."
4,35,Candace,"Omigosh! Cutie Patootie! My long-lost pet rabbit! (Picks up Dennis) Where've you been?! Oh, honey bunny, was Perry bothering you? Poor little fluffy britches patootie pants, let me get you home."
4,35,Stacy,"Stay down, breakfast. Stay down."
4,35,Isabella,"Hey, guys, the crowd is loving it!"
4,35,Buford,"Isabella, I'm all puppeted out! What say we take a lil' break an' get some eats?!"
4,35,Isabella,(offscreen) Let's take five.
4,35,Candace,"Cutie Patootie, I got your chowsie-wowsie! (gasps) Oh! Stacy, he's gone! Where do you think he went?"
4,35,Stacy,Maybe he's down at the docks.
4,35,Candace,"Yeah, maybe he—""Down at the docks?"""
4,35,Stacy,Or maybe he's just playing with his friends.
4,35,Dennis,(growls)
4,35,Doofenshmirtz,"Time to see how my little friend is doing. (to the camera) You see, I installed a bunch of nanobot cameras on his backpack."
4,35,Norm,Who installed them?
4,35,Doofenshmirtz,"It was my idea! (turns on the TV) Oh, there he is. And he's fighting a giant puppet girl. What? There's something very familiar about the way she fights. Wait a minute. (The puppet punches the camera and the screen goes to static.) Perry the Platypus?! (Gets off the chair) That does it! I'm going down there!"
4,35,Phineas,"The big difference is that the marionette has strings, while a puppet is hollow, so it can be manipulated from within. But that doesn't mean that a marionette can't be hollow or a puppet has strings. The thing to remember is that some people take the subject very seriously, even though, technically, there's no difference grammatically. I looked it up."
4,35,Doofenshmirtz,"(offscreen) There he is, Norm! Down there! On top of the puppet! (Doof gets lowered on the rope ladder.) Lower! Perfect! (Falls down.) Aah! Gotcha! Heh heh! Give up, Perry the Platypus! You know nothing of puppetry— (Perry manipulates the puppet to punch Doof.) Ow! Okay, I-I admit it, y-you do have a certain knack for it. (Perry manipulates it some more. Wide shot to reveal Doof tied up in the strings.) Okay. Well, maybe, ""knack"" wasn't the right word. (Perry manipulates it to flick Doof off.) Oh no. No no! (Doof gets flicked off the head.) Whoa! (The puppet dives into the ocean.) Curse you, Perry the—blub! (Coughs.) Platypus. I was trying to say, ""Platypus."""
4,35,Dennis,(gasps)
4,35,Doofenshmirtz,"(drifting away on the puppet) Okay, I guess I'll see you both later. Unless I miss my guess, I'm on my way to...Norway, so, uh, take it easy, Dennis the Rogue Rabbit and uh, curse you, Perry the Platypus!"
4,35,Candace,(offscreen) Mr. Patootie! (cut to Candace and Stacy) Where are you?
4,35,Stacy,There he is!
4,35,Candace,(gasps) Mr. Patootie! (runs off)
4,35,Stacy,(to the camera) Whadaya know? He was down at the docks.
4,35,Candace,"Oh, Cutie Patootie, I'm so glad you're safe and sound!"
4,35,Phineas,"There you are, Perry! Cool, Candace, you found your rabbit."
4,35,Major Monogram,"(appearing in disguise with Carl, also in disguise) Oh, look! There he is! My pet bunny, Mr. Bigelow! I've been lookin' everywhere for you! Get over here, you naughty lagomorph!"
4,35,Candace,But he's... (to Phineas) Do I have to?
4,35,Phineas,"Well, he is a lagomorph."
4,35,Candace,"Oh, okay. (gives Dennis to Monogram) Here."
4,35,Major Monogram,You've been a bad little bunny. (walks off with Carl) Now let's get you back to your...special room.
4,35,Candace,I don't know. There was something weird about those two.
4,35,Phineas,"Whadaya mean, Candace? Rabbit owners come in all shapes and sizes."
4,35,Candace,A flight helmet and cowboy boots?
4,35,Stacy,I think the tall one was wearing a wig.
4,35,Ferb,And the other one had a false mustache.
4,35,Candace,"Plus, they're leaving by helicopter."
4,35,Phineas,"You do realize that none of those observations disprove my statement, right?"
4,35,"Ferb, Candace and Stacy",Yeah.
4,35,(Song,"""Giant Puppet"")"
4,21,Spider-Man,"Aunt May, Phineas and Ferb are making a crossover!"
4,21,Phineas,Yeah we are!
4,21,(Song,"""Surfin' Asteroids"")"
4,21,Isabella,That was awesome!
4,21,Phineas,Yeah! The cosmic rays we collected through our satellite dish made a great power source for our surfboards.
4,21,Baljeet,"Well, I, for one, need to get back to the space station."
4,21,Phineas,All right.
4,21,Buford,"You know, these suits are equipped with—"
4,21,Baljeet,I do not want to do it in the suit!
4,21,Irving,"Hi, guys! How are the asteroid waves?"
4,21,Phineas,"They were totally crankin', dude!"
4,21,Irving,"(laughing) He called me ""dude""!"
4,21,Phineas,We're about to take the module down. Are we clear for landing?
4,21,Irving,One moment. (He gets up)
4,21,Irving,"All clear! Hey, where's Perry?"
4,21,Doofenshmirtz,"Struggle all you want, Perry the Platypus, you're not getting out of that! It's hydraulic! I don't know if you're aware of this, but my brother, Roger, is the mayor. (Perry just gives him a look indicating that he was, in fact, aware of it.) Alright, I may have touched upon the subject from time to time, but, y'know, I figured why not mention it again just for clarity? Anyway, that job gives him all these cool mayoral powers. So I created the Power-Drain-inator to drain all his powers into this canister, and then I, Heinz Doofenshmirtz, get to wield them! Just think, I will have the power to raise taxes, pass legislation and even cut the ceremonial ribbon at openings! Where I'll finally be able to use (He produces a pair of giant scissors from behind his back) these! You like them? I-I got 'em at a garage sale. (He leans the scissors onto a hydraulic pump, which leaks and releasing Perry from his trap.) Ah, see? Th-th-that's one of those hydraulic lines that, uh, goes to your— (Perry flings himself at Doofenshmirtz, who falls backwards, and then takes the inator, smashing it to pieces.) Aw, come on!!! One kick and you destroy my inator? Right? W-W-And what? You're just gonna thwart and run? I thought this was going to be a special extended episode! Curse you, Perry the Platypus! (A piece of the broken inator zaps up to the sky.) Aaah! Uh-oh."
4,21,"(The beam hits the satellite on top of Phineas and Ferb's space station, it bounces back, headed towards New York City. At the Statue of Liberty, a caption is seen saying ""New York","Moments earlier..."")"
4,21,Hot Dog Vendor,"Hey, Vinnie, the usual?"
4,21,Vinnie,"Yeah, same old, same old."
4,21,(Song,"""My Streets"")"
4,21,New Yorker,"Go get 'em, Spider-Man!"
4,21,Spider-Man,Woo!! (He gets splashed by a fire hydrant) I didn't know this was gonna be a pool party. I woulda brought my trunks!
4,21,Iron Man,"Oh, hey, kid! Glad you could make it!"
4,21,Spider-Man,(while webbing Venom) I'm just fashionably late.
4,21,Iron Man,"Back off, fellas! If that thing firing anti-matter blasts, it's gonna pack a big punch!"
4,21,Hulk,I pack a bigger punch!
4,21,Red Skull,"MODOK, take zem all out!"
4,21,MODOK,Fool! Your webs cannot stop my mind! (He laughs)
4,21,Spider-Man,Missed me!
4,21,Iron Man,That's it for you creeps!
4,21,Spider-Man,Ooh ooh! Can I web 'em up?
4,21,Red Skull,"Let's go! (The villains all flee but Red Skull bumps into MODOK.) Move, you big tin schnitzel!!!"
4,21,Thor,What was that?
4,21,Spider-Man,"I dunno. But they're getting away! (He attempts to climb a wall, but falls.) Whoa! Well, that's new."
4,21,Iron Man,Something's wrong. I can't move!
4,21,Thor,"Sit tight! Mighty Mjolnir will bring them down! (He attempts to throw the hammer, but it crashes into the ground.) My strength, it's gone!"
4,21,Hulk,"I'll go. (Hulk tries to smash, but nothing happens.)"
4,21,Iron Man,"Somehow our powers have been drained. I need to get to JARVIS and figure this out. Let's get back to S.H.I.E.L.D. (The heroes all walk away, except for Iron Man who attempts to move, but remains immobile.) Hey, guys! My power's down and my suit's frozen! Could somebody get me a hand?"
4,21,Spider-Man,"Hulk, can you carry him?"
4,21,Hulk,"My power's gone, too."
4,21,Iron Man,"Oh, for— Well, can somebody find a furniture dolly?"
4,21,Buford,That was the best thing we've done this morning!
4,21,Candace,Mom! Hurry! Here! Look!
4,21,Phineas,"Hi, Mom!"
4,21,Linda,"Hi, kids!"
4,21,Candace,Why aren't you in space?
4,21,Buford,"Eh, we got hungry."
4,21,Linda,"Oh, that's my cue! I'll make you guys some snacks before I leave!"
4,21,Spider-Man,"Well, this stinks! Without my spider-powers, I'm just a guy in a body stocking!"
4,21,Thor,And I had to leave Mjolnir in the street!
4,21,Thor,It just became too heavy.
4,21,Iron Man,"At least you guys aren't locked inside this metal suit. Man, do I regret having that second cup of coffee this morning. Now we have to find out where that beam came from."
4,21,Nick Fury,"Danville. Danville, USA."
4,21,Spider-Man,Have you been standing there this whole time?
4,21,Nick Fury,"Yes. Yes I have. (He walks to a screen which shows the inator beam hitting the space station satellite) The beam that hit you originated from the Tri-State Area, bounced off a space station satellite dish, and hit you in New York City during your fight."
4,21,Spider-Man,Is that one of S.H.I.E.L.D.'s?
4,21,Nick Fury,No. It's theirs.
4,21,Spider-Man,"Man, that kid's got a weird-shaped head."
4,21,Iron Man,"(jumping) Hey! Hey! Guys, I can't see with the— (falls down) Little help here?"
4,21,Hulk,I got him.
4,21,Doofenshmirtz,"Make sure you get all these little pieces over here, too. No no no, y-you're missing the big one."
4,21,Norm,Okey-dokey!
4,21,Doofenshmirtz,"Y'know, Norm, the Power-Drain-inator did get one shot off before it died. I wonder if it hit anything."
4,21,Gordon Gutsofanemu,"(on television) Dateline: New York City. A mysterious ray has drained the power from four of our beloved superheroes. We now return you to Horse in a Bookcase, already in progress."
4,21,Doofenshmirtz,"That was me! Th-Th-That was me! I drained the power from those superheroes! Winning! Ooh, ooh, I should update my evil blog on the L.O.V.E.M.U.F.F.I.N. site! (sits down at the computer and types) OMG!! I drained all the powers from a group of superheroes in New York , and those powers belong to me now! Happy Emoticon (Typed out as >:D >:D >:D) And send! Norm, let's get the powers out of the canister so I can start wielding them! I-I can't wait to fly and run fast and carry a big hammer around for no reason!"
4,21,Norm,"Uh, sir, I hate to be the bearer of empty canisters, but this canister is empty."
4,21,Doofenshmirtz,What?! So I don't have the powers?
4,21,Norm,"Time to blog a retraction, I guess."
4,21,Doofenshmirtz,"Uh, y'know, I'm not gonna change it. Everyone exaggerates on the Internet."
4,21,Red Skull,There vas a slight miscalculation. It becomes clearer upon seeing zis footage.
4,21,Whiplash,"That is more than a slight miscalculation, Red Skull. It's a major mistake!"
4,21,Venom,We could have destroyed the heroes once and for all!
4,21,Red Skull,Enough! It doesn't change ze fact zat ze heroes are now powerless!
4,21,Whiplash,"Well, what could have happened to their powers?"
4,21,Red Skull,MODOK?
4,21,MODOK,"I, MODOK, the perfect combination of human intellect and machine, have interfaced with all of the digital information stored on the vast network, the World Wide Web!"
4,21,Whiplash,I can do the same thing with my phone. Plus I got free roaming!
4,21,Venom,Nice!
4,21,MODOK,"As I was saying, I have found some puny inferior human known as Doofenshmirtz claiming that he has drained the heroes of all their superpowers."
4,21,Red Skull,"Hmm, Doofenshmirtz. Zat sounds Drusselshteinian. I have a cousin who married a Drusselshteinian. She is dead to me!! So, who is zis Doofenshmirtz?"
4,21,MODOK,I'm projecting his image now.
4,21,Red Skull,He is beautifully grotesque.
4,21,Whiplash,All hideous and deformed.
4,21,Venom,He must have some backstory.
4,21,Red Skull,Vere can we find zis sideshow freak?
4,21,MODOK,"(showing an image of D.E.I.) He's in the Tri-State Area, Danville to be precise!"
4,21,Red Skull,"Danville, eh? Gentlemen, it looks like we're going on an evil road trip."
4,21,MODOK,"Ooh, shotgun!"
4,21,Red Skull,YOU DO NOT FIT IN ZE SHOTGUN POSITION!!!!
4,21,Phineas,"Well, that was fun, and it's only 10:30. What else should we do today?"
4,21,Linda,"Oh, hey, kids. I'm gonna be taking a walking tour of the Tri-State Area today. (her phone rings) Yes, Candace, you're in charge."
4,21,Candace,Whoopee!!
4,21,Linda,"Bye, kids."
4,21,Phineas,"Hey, where's Perry? Oh, there he is!"
4,21,Computer,Platypus trap engaged.
4,21,Doofenshmirtz,"Ah, Perry the Platyp—You're not Perry the Platypus! Who are you guys?"
4,21,Red Skull,"Zis is Vhiplash, zis is Venom, and I am Red Skull."
4,21,Doofenshmirtz,"Yes. Yes, you are. Y'know, you really should use sunblock. Y-You're burned down to the bone."
4,21,MODOK,"I am MODOK, and you are the one they call ""Doofenshmirtz""."
4,21,Doofenshmirtz,"Oh, yeah. That's what they sing at the end of the birthday song...Ah, well, y'know, at least they...would have if...anybody ever sang....that song to me. Anyway...Hey, the floating head and little arms thing. I-I tried that back in the '90s."
4,21,Doofenshmirtz,I'll rule the Tri-State Areaaaa! (bumps into a wall)
4,21,Doofenshmirtz,"I could never maneuver out the front door, but I see you're pretty mobile. W-What are you guys doing here?"
4,21,Red Skull,"Shos your davices, Doofenshmirtz!"
4,21,Doofenshmirtz,"""Shess-so-davices?"" I-Is that Latin?"
4,21,Red Skull,Show us your devices.
4,21,Doofenshmirtz,I-I-I-I-I'm still not gettin' it. Anyone?
4,21,Whiplash,I have no idea.
4,21,Red Skull,(grunts) Show...us...your...devices!
4,21,Doofenshmirtz,"Oh, you want to see my inators! Man...Man, you've got quite an accent there! Alright, (walks up to an inator) here's what I'm workin' on now. Behold, the Slothinator! It will give me the powers of a sloth...which are super-slowness and super-leaf-eating."
4,21,Red Skull,(to MODOK) Are you sure zis is ze right guy?
4,21,MODOK,MODOK is infallible!
4,21,Red Skull,Then he must be toying with us. Playing us for fools! He is even more diabolical than we thought!
4,21,Doofenshmirtz,"(holding up a branch) Seriously, I'll be able to eat this whole branch, but...y'know, like, slowly."
4,21,Phineas,"Ferb, are you expecting someone?"
4,21,Ferb,Not them.
4,21,Spider-Man,(offscreen) Aren't you a little young to be stealing superheroes' superpowers?
4,21,Phineas,"Yes. Yes, we would be, Spider-Man, if we actually did it. But like I said, I don't think we did."
4,21,Iron Man,"You can't see it, but I have a rather severe look of disappointment on my face."
4,21,Isabella,This'll turn that tin frown upside-down!
4,21,Thor,Juice in a box? We have nothing like this in Asgard.
4,21,Hulk,(grunting) Straw cannot penetrate!
4,21,Spider-Man,"Hey, hey, hey! Calm blue ocean. (taking the juice box) Let me take care of that for ya, buddy."
4,21,Iron Man,"Thanks, Isabella. Well, the power-siphoning ray originated from the Tri-State Area. And I was thinking you guys would know something about it since it bounced off your space station."
4,21,Phineas,Are you sure it was our space station?
4,21,Hulk,It was shaped like your head.
4,21,Phineas,"Well, that sounds like ours, but we don't know anything about a power-siphoning ray."
4,21,Iron Man,"I was afraid of that. Well, the first thing we gotta do is get our powers back."
4,21,Phineas,"Ferb, I know what we're gonna d—"
4,21,Candace,"(coming down the stairs) Alright, boys and girls, listen up, Mom's on a walking tour of Danville and Dad's tinkering in the basement, so I'm in charge. That means no shenanigans! Hey, Spider-Man. So I'll be over at Stacy's all...d-d-d-daaay???!!!"
4,21,Spider-Man,'Sup?
4,21,Thor,"Greetings, fair young maiden."
4,21,Candace,It's super...heroes...in...duh...our...kitchen!
4,21,Isabella,Candace is gonna lie down for a while.
4,21,Candace,
4,21,Isabella,
4,21,Phineas,Looks like you guys have a fan.
4,21,Iron Man,"Oh, boy. (Tips over and an inexplicable cat is heard screeching.)"
4,21,Thor,And it's probably good she didn't see that.
4,21,Iron Man,I'm okay.
4,21,Phineas,"Hey, where's Perry?"
4,21,Major Monogram,"Have a seat, Agent P. (cut to reveal Monogram on an old black and white TV set) Due to the gravity of your mission today, the gentleman on the big screen will be addressing you (Wide shot to reveal Fury on the big screen) while I use this old TV monitor Carl found in the basement."
4,21,Carl,"(offscreen) Sorry, sir, I couldn't get the split-screen to work."
4,21,Major Monogram,"Anyway, this is director Nick Fury of S-H-I-E-L-D."
4,21,Nick Fury,That's S.H.I.E.L.D.! It's an acronym.
4,21,Major Monogram,"Oh, like ""OWCA""."
4,21,Nick Fury,"Yes, except it's cool. Now, where is your agent, Major?"
4,21,Major Monogram,He's sitting right there.
4,21,Nick Fury,You mean behind the platypus?
4,21,Major Monogram,"No, that's Secret Agent Perry the Platypus."
4,21,Nick Fury,Is he some kind of super-platypus with super-platypus powers?
4,21,Major Monogram,(suddenly wearing an eyepatch) Uh...no.
4,21,Nick Fury,Does he have some kind of robotic platypus exoskeleton?
4,21,Major Monogram,"He, uh, he has a fedora."
4,21,Nick Fury,"Hey, wait a minute, were you wearing that eyepatch when we started?!"
4,21,Major Monogram,"Oh, this? Uh, yeah. It's, uh, doctor's orders. I have a stye."
4,21,Carl,(offscreen) He thinks it makes him look cool.
4,21,Major Monogram,No I don't.
4,21,Nick Fury,"I'm going to proceed as if this were going really well. Agent P, Iron Man, Hulk, Thor and Spider-Man have lost their superpowers to a mysterious power-siphoning ray, which we believe originated somewhere in the Danville area. We fear a group of supervillains are closing in. We need you to monitor the situation and report back. (Monogram is now wearing eyepatches on both eyes.) Francis, I'm gonna need you to—Now what are you doing?"
4,21,Carl,(offscreen) He thinks two eyepatches make him look twice as cool.
4,21,Major Monogram,I don't know what you're talking about.
4,21,Doofenshmirtz,"Welcome to my Hall of Inators. Ah, here's a good one. This is my Oatmeal-to-Porridge-inator. I know. It's a fine distinction. Don't get me started. And here's my Multi-Helio-Tactical-Baboon-Glom-inator. I-I-I think that one is self-explanatory. Oh, and, uh, here's my Waffle-inator, and the Junk-Mail-inator..."
4,21,Red Skull,I do not understand. Zees machines are useless. What is wrong wis zis man?
4,21,Whiplash,Maybe he is a misunderstood genius.
4,21,Red Skull,Or maybe he is a perfectly understood idiot.
4,21,Doofenshmirtz,"And, finally, my Disintegrator-inator. Pretty impressive, huh?"
4,21,Red Skull,Vere is ze machine zat took away the powers of the heroes?
4,21,Doofenshmirtz,"Oh, my Power-Drain-inator! Ooh, that was a cool one! And it was...destroyed by my nemesis, Perry the Platypus. You just missed him."
4,21,Red Skull,Perry ze Platypus? Is he a super-soldier platypus?
4,21,Doofenshmirtz,No.
4,21,Venom,Was he bitten by a radioactive platypus?
4,21,Doofenshmirtz,"No, he's, uh, just a regular crime-fighting platypus."
4,21,Red Skull,It is no matter! You will rebuild ze machine!
4,21,Doofenshmirtz,"Oh, so we're workin' together now! Great! I'll be the leader! I've always wanted an evil entourage."
4,21,Whiplash,Let's destroy him.
4,21,Red Skull,"Nein. Let him think he is in charge. Ven he has exceeded his usefulness, ve vill give him to MODOK to destroy."
4,21,Whiplash,"Hey, where is MODOK?"
4,21,MODOK,"D'oh! Curse you, Danville, town of small doors!"
4,21,Doofenshmirtz,"Listen, before I rebuild the machine, I've got some errands to run. You guys should come with. (Red Skull hisses) Is your head gonna burst into flames or am I thinking of somebody else?"
4,21,Phineas,"Ladies and gentlemen...and Hulk, allow me to unveil our Secret Hideout for Emergency Defects. Or S.H.E.D. for short."
4,21,Iron Man,I think we're gonna need something a little...bigger.
4,21,Phineas,"Oh, the rustic exterior's a facade. Wait'll you see the inside!"
4,21,Iron Man,"Oh, man! You guys are good!"
4,21,Ferb,Just a little British sci-fi technology.
4,21,Thor,"Iron Man, looks like someone raided your armory."
4,21,Phineas,"Oh, you like that, huh? This is The Beak Suit Mark 2. We're still working on the waterproofing so we can't take it out in the rain."
4,21,Iron Man,"You know, Stark Industries offers summer internships."
4,21,Phineas,"Thanks, but this summer's pretty packed."
4,21,Iron Man,Apparently.
4,21,Phineas,(handing some cards to the gang and the superheroes) And these are your S.H.E.D. key card IDs. They'll get you into all areas of the compound.
4,21,Spider-Man,Ooh! And they're laminated!
4,21,(Song,"""Free"" (instrumental))"
4,21,Candace,"(entering with a comic book) Um, hi. Heh. Would you guys read my fan-fiction? It's a story where Thor and Hulk decide to learn ice skating and—"
4,21,Spider-Man,"I'm sorry, but we're not allowed to accept unsolicited material."
4,21,Isabella,"Candace, I didn't know you were a fangirl."
4,21,Candace,"Oh, sure. From way back. It started 'cause I had to do a lot of research to get up to speed for the Ducky Momo superhero crossover event."
4,21,(Song,"""J-Pop (Welcome to Tokyo)"" (instrumental))"
4,21,Japanese Announcer,Quack quack Ducky Momo-san Sūpāhīrō desu!
4,21,Phineas,"Okay, superheroes. We have to get to work building a device that will restore your powers."
4,21,Candace,"Ferb, I know what we're gonna do today! Hehehehehehehe!"
4,21,(Song,"""My Evil Buddies and Me"")"
4,21,(Unnamed Pop Trio,♪ Shoop doo be doo doop! ♪)
4,21,Phineas,"Until we find out what happened to your actual powers, this machine should be able to replicate them temporarily. Everyone in position and we'll start calibrating!"
4,21,Candace,Let's get our hero on!
4,21,Phineas,"Just a minute, Candace. We all set?"
4,21,Ferb,All set. Just as soon as I—
4,21,Candace,Great! All set!
4,21,Ferb,...lock down the power assignments and reverse polarity.
4,21,Phineas,"Candace, what did you do?!"
4,21,Candace,Uh-oh.
4,21,Phineas,Are you guys okay?
4,21,Thor,"By Odin's beard, I feel invigorated! (Jumps up high)"
4,21,Candace,See? It worked! Hmm?
4,21,Phineas,"Well, not exactly. Look."
4,21,Thor,Something is not right.
4,21,Doofenshmirtz,"Woo! Oh, boy, that was great! Hey, I've got an idea, let's go get some ice cream and spoil our dinner! I mean, who's gonna tell us no?"
4,21,Whiplash,That's it! I've had it! We're wasting our time! (takes out his whips and whips a Ducky Momo kiosk) We need to bring the heroes to us!
4,21,Kiosk Girl,Well...
